% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
2.5	2.75	1	2	1	3	16	864	16	864	0.0108036	0.00192787	0.00692857	0.0119286	54	0	54	54	
2.5	2.75	1	3	14	3	19	1026	19	1026	0.0116654	0.001408	0.00592857	0.0129286	54	0	54	54	
2.5	2.75	1	4	18	3	15	810	15	810	0.0215952	0.00571548	0.0119286	0.0259286	54	0	54	54	
2.5	2.75	1	5	15	3	15	1170	15	1170	0.0117952	0.00063994	0.00992857	0.0129286	78	0	78	78	
2.5	2.75	1	6	23	3	13	990	14	1068	0.0119286	0	0.0119286	0.0119286	76.2857	6.41427	54	78	
2.5	2.75	1	7	25	3	11	594	12	648	0.0117619	0.00057735	0.00992857	0.0119286	54	0	54	54	
2.5	2.75	1	8	17	3	5	366	5	366	0.0103286	0.00304959	0.00492857	0.0119286	73.2	10.7331	54	78	
2.5	2.75	1	9	26	3	24	1296	24	1296	0.0114702	0.00117877	0.00692857	0.0119286	54	0	54	54	
2.5	2.75	1	10	3	3	18	972	18	972	0.0118175	0.000471405	0.00992857	0.0119286	54	0	54	54	
2.5	2.75	1	11	24	3	23	1242	25	1350	0.0114486	0.00278568	0.00492857	0.0189286	54	0	54	54	
2.5	2.75	1	12	4	3	40	2472	43	2658	0.0103007	0.00239069	0.00492857	0.0119286	61.814	1.21999	54	62	
2.5	2.75	1	13	16	3	38	2356	39	2418	0.0102106	0.00223546	0.00492857	0.0119286	62	0	62	62	
2.5	2.75	1	14	2	3	18	972	19	1026	0.0114549	0.00126352	0.00792857	0.0119286	54	0	54	54	
2.5	2.75	1	15	13	3	39	2418	34	2108	0.0170462	0.00600386	0.00492857	0.0259286	62	0	62	62	
2.5	2.75	3	16	17	3	9	486	9	486	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
2.5	2.75	3	17	14	3	14	756	13	702	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
2.5	2.75	3	18	2	3	19	1026	20	1080	0.0114286	0.00123544	0.00792857	0.0119286	54	0	54	54	
2.5	2.75	3	19	1	3	23	1242	24	1296	0.0105536	0.00235561	0.00492857	0.0119286	54	0	54	54	
2.5	2.75	3	20	29	3	22	1188	22	1188	0.0185649	0.00554244	0.0119286	0.0259286	54	0	54	54	
2.5	2.75	3	21	15	3	23	1242	25	1350	0.0113686	0.00166032	0.00492857	0.0119286	54	0	54	54	
2.5	2.75	3	22	28	3	12	936	11	858	0.0191104	0.00702593	0.0119286	0.0259286	78	0	78	78	
2.5	2.75	3	23	30	3	17	918	18	972	0.0216508	0.00544281	0.0119286	0.0259286	54	0	54	54	
2.5	2.75	3	24	23	3	12	672	15	882	0.0113952	0.00124595	0.00792857	0.0119286	58.8	7.28207	54	70	
2.5	2.75	3	25	4	3	22	1188	22	1188	0.0115195	0.00118157	0.00792857	0.0119286	54	0	54	54	
2.5	2.75	3	26	16	3	18	972	18	972	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
2.5	2.75	3	27	24	3	9	550	9	550	0.0115952	0.000707107	0.00992857	0.0119286	61.1111	2.66667	54	62	
2.5	2.75	3	28	26	3	18	972	18	972	0.0115397	0.00164992	0.00492857	0.0119286	54	0	54	54	
2.5	2.75	3	29	3	3	24	1296	24	1296	0.0108452	0.00233902	0.00492857	0.0119286	54	0	54	54	
2.5	2.75	3	30	25	3	17	918	17	918	0.0119286	0	0.0119286	0.0119286	54	0	54	54	
