% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
2.769	1	1	277	10	12	28	2292	0
2.769	1	1	277	10	12	28	2292	1
2.769	3	18	277	10	2	10	261	0
2.769	3	23	277	10	30	28	1095	0
2.769	3	23	277	10	30	28	1095	1
2.769	3	18	277	10	2	10	261	1
2.77	1	9	278	1	26	8	437	0
2.77	1	9	278	1	26	8	437	1
2.771	1	12	278	2	4	12	621	0
2.771	1	12	278	2	4	12	621	1
2.771	3	21	278	2	15	10	549	0
2.771	3	21	278	2	15	10	549	1
2.772	1	4	278	3	18	28	2292	0
2.772	1	4	278	3	18	28	2292	1
2.772	3	29	278	3	3	10	261	0
2.772	3	30	278	3	25	4	105	0
2.772	3	30	278	3	25	4	105	1
2.772	3	29	278	3	3	10	261	1
2.773	1	14	278	4	2	6	325	0
2.773	1	14	278	4	2	6	325	1
2.773	3	22	278	4	28	28	2292	0
2.773	3	22	278	4	28	28	2292	1
2.774	1	3	278	5	14	8	209	0
2.774	1	11	278	5	24	12	301	0
2.774	1	3	278	5	14	8	209	1
2.774	1	11	278	5	24	12	301	1
2.774	3	25	278	5	4	8	437	0
2.774	3	25	278	5	4	8	437	1
2.775	1	4	278	6	18	28	1095	0
2.775	3	20	278	6	29	28	1095	0
2.775	3	24	278	6	23	4	105	0
2.775	3	24	278	6	23	4	225	1
2.776	1	1	278	7	12	28	2292	0
2.776	1	15	278	7	13	28	1095	1
2.776	1	9	278	7	26	8	209	1
2.776	3	23	278	7	30	28	1095	0
2.776	3	29	278	7	3	10	261	0
2.776	3	29	278	7	3	10	549	1
2.777	1	15	278	8	13	28	1095	0
2.777	1	9	278	8	26	8	209	0
2.777	1	15	278	8	13	28	2292	1
2.777	3	19	278	8	1	4	225	0
2.777	3	19	278	8	1	4	225	1
2.778	1	13	278	9	16	8	209	0
2.778	1	10	278	9	3	8	209	0
2.778	1	13	278	9	16	8	209	1
2.778	1	10	278	9	3	8	209	1
2.778	3	17	278	9	14	6	153	0
2.778	3	20	278	9	29	28	1095	0
2.778	3	20	278	9	29	28	1095	1
2.778	3	17	278	9	14	6	153	1
2.779	1	4	278	10	18	28	2292	0
2.779	1	13	278	10	16	8	437	1
2.779	3	28	278	10	26	10	549	0
2.779	3	28	278	10	26	10	549	1
2.78	1	13	279	1	16	8	437	0
2.78	3	22	279	1	28	28	2292	0
2.78	3	16	279	1	17	4	225	1
2.781	1	1	279	2	12	28	2292	0
2.781	1	1	279	2	12	28	2292	1
2.781	3	16	279	2	17	4	225	0
2.782	3	25	279	3	4	8	437	0
2.782	3	25	279	3	4	8	437	1
2.783	1	4	279	4	18	28	1095	0
2.783	1	2	279	4	1	8	209	0
2.783	1	4	279	4	18	28	1095	1
2.783	1	2	279	4	1	8	209	1
2.783	3	23	279	4	30	28	1095	0
2.783	3	18	279	4	2	10	261	0
2.783	3	18	279	4	2	10	549	1
2.784	1	11	279	5	24	12	301	0
2.784	1	14	279	5	2	6	153	0
2.784	1	11	279	5	24	12	301	1
2.784	1	14	279	5	2	6	153	1
2.784	3	26	279	5	16	8	437	0
2.784	3	26	279	5	16	8	437	1
2.785	3	20	279	6	29	28	1095	0
2.785	3	23	279	6	30	28	749	0
2.785	3	23	279	6	30	28	1095	1
2.785	3	21	279	6	15	10	261	1
2.786	1	4	279	7	18	28	2292	0
2.786	3	21	279	7	15	10	261	0
2.786	3	30	279	7	25	4	105	0
2.786	3	30	279	7	25	4	225	1
2.787	1	9	279	8	26	8	209	0
2.787	1	3	279	8	14	8	209	0
2.787	1	3	279	8	14	8	209	1
2.787	1	9	279	8	26	8	209	1
2.788	3	19	279	9	1	4	225	0
2.788	3	19	279	9	1	4	225	1
2.789	1	15	279	10	13	28	2292	0
2.789	1	15	279	10	13	28	2292	1
2.79	1	4	280	1	18	28	1095	0
2.791	3	20	280	2	29	28	2292	0
2.791	3	20	280	2	29	28	2292	1
2.792	1	13	280	3	16	8	209	0
2.792	1	15	280	3	13	28	1095	0
2.792	1	15	280	3	13	28	1095	1
2.792	1	13	280	3	16	8	209	1
2.793	1	7	280	4	25	8	209	0
2.793	1	10	280	4	3	8	209	0
2.793	1	7	280	4	25	8	209	1
2.793	1	10	280	4	3	8	209	1
2.793	3	29	280	4	3	10	549	0
2.793	3	29	280	4	3	10	549	1
2.794	1	13	280	5	16	8	437	0
2.794	1	13	280	5	16	8	437	1
2.795	1	9	280	6	26	8	437	0
2.795	1	9	280	6	26	8	437	1
2.795	3	18	280	6	2	10	549	0
2.795	3	18	280	6	2	10	549	1
2.796	3	17	280	7	14	6	325	0
2.796	3	17	280	7	14	6	325	1
2.797	1	14	280	8	2	6	153	0
2.797	1	1	280	8	12	28	1095	0
2.797	1	1	280	8	12	28	1095	1
2.797	1	14	280	8	2	6	153	1
2.797	3	21	280	8	15	10	549	0
2.797	3	21	280	8	15	10	549	1
2.798	1	11	280	9	24	12	621	0
2.798	1	11	280	9	24	12	621	1
2.798	3	25	280	9	4	8	437	0
2.798	3	25	280	9	4	8	437	1
2.799	1	11	280	10	24	12	621	0
2.799	1	11	280	10	24	12	621	1
2.799	3	24	280	10	23	4	105	0
2.799	3	28	280	10	26	10	261	0
2.799	3	24	280	10	23	4	105	1
2.799	3	28	280	10	26	10	261	1
2.8	1	15	281	1	13	28	2292	0
2.8	1	15	281	1	13	28	2292	1
2.8	3	22	281	1	28	28	2292	0
2.8	3	22	281	1	28	28	2292	1
2.801	3	26	281	2	16	8	209	0
2.801	3	16	281	2	17	4	105	0
2.801	3	26	281	2	16	8	209	1
2.801	3	16	281	2	17	4	105	1
2.802	1	13	281	3	16	8	209	0
2.802	1	2	281	3	1	8	209	0
2.802	1	13	281	3	16	8	209	1
2.802	1	2	281	3	1	8	209	1
2.803	1	7	281	4	25	8	209	0
2.803	1	2	281	4	1	8	209	0
2.803	1	7	281	4	25	8	209	1
2.803	1	2	281	4	1	8	209	1
2.803	3	23	281	4	30	28	2292	0
2.803	3	23	281	4	30	28	2292	1
2.804	1	1	281	5	12	28	1095	0
2.804	1	9	281	5	26	8	209	0
2.804	1	9	281	5	26	8	437	1
2.804	3	27	281	5	24	8	209	0
2.804	3	19	281	5	1	4	105	0
2.804	3	27	281	5	24	8	209	1
2.804	3	19	281	5	1	4	105	1
2.805	1	4	281	6	18	28	1095	0
2.805	1	15	281	6	13	28	1095	0
2.805	1	15	281	6	13	28	1095	1
2.805	1	4	281	6	18	28	1095	1
2.805	3	30	281	6	25	4	225	0
2.805	3	30	281	6	25	4	225	1
2.807	1	15	281	8	13	28	2292	0
2.807	3	22	281	8	28	28	2292	0
2.807	3	20	281	8	29	28	2292	1
2.808	1	10	281	9	3	8	437	0
2.808	1	10	281	9	3	8	437	1
2.808	3	20	281	9	29	28	2292	0
2.809	1	13	281	10	16	8	437	0
2.809	1	13	281	10	16	8	437	1
2.81	1	1	282	1	12	28	2292	0
2.81	1	1	282	1	12	28	2292	1
2.81	3	23	282	1	30	28	2292	0
2.81	3	22	282	1	28	28	2292	1
2.811	1	1	282	2	12	28	1095	0
2.811	1	11	282	2	24	12	201	0
2.811	1	3	282	2	14	8	209	1
2.811	1	11	282	2	24	12	301	1
2.811	3	22	282	2	28	28	1095	0
2.811	3	21	282	2	15	10	261	0
2.811	3	21	282	2	15	10	549	1
2.812	1	4	282	3	18	28	1095	0
2.812	1	15	282	3	13	28	1095	0
2.812	1	15	282	3	13	28	2292	1
2.812	3	29	282	3	3	10	549	0
2.812	3	29	282	3	3	10	549	1
2.813	1	3	282	4	14	8	101	0
2.813	1	8	282	4	17	8	101	0
2.813	1	12	282	4	4	12	149	0
2.813	1	15	282	4	13	28	549	0
2.813	1	12	282	4	4	12	301	1
2.813	1	8	282	4	17	8	209	1
2.813	3	18	282	4	2	10	549	0
2.813	3	18	282	4	2	10	549	1
2.814	1	15	282	5	13	28	2292	0
2.814	1	14	282	5	2	6	325	1
2.814	3	22	282	5	28	28	2292	0
2.814	3	26	282	5	16	8	209	1
2.814	3	25	282	5	4	8	209	1
2.815	1	14	282	6	2	6	153	0
2.815	1	9	282	6	26	8	209	0
2.815	1	9	282	6	26	8	437	1
2.815	3	25	282	6	4	8	209	0
2.815	3	26	282	6	16	8	209	0
2.816	1	15	282	7	13	28	2292	0
2.816	1	15	282	7	13	28	2292	1
2.816	3	20	282	7	29	28	2292	0
2.816	3	20	282	7	29	28	2292	1
2.817	1	1	282	8	12	28	2292	0
2.817	1	13	282	8	16	8	209	1
2.817	1	10	282	8	3	8	209	1
2.817	3	23	282	8	30	28	2292	0
2.817	3	28	282	8	26	10	549	1
2.818	1	10	282	9	3	8	209	0
2.818	1	13	282	9	16	8	209	0
2.818	1	13	282	9	16	8	437	1
2.818	3	28	282	9	26	10	173	0
2.818	3	23	282	9	30	28	749	0
2.818	3	19	282	9	1	4	69	0
2.818	3	23	282	9	30	28	1095	1
2.818	3	19	282	9	1	4	105	1
2.82	1	11	283	1	24	12	621	0
2.82	1	11	283	1	24	12	621	1
2.82	3	29	283	1	3	10	261	0
2.82	3	21	283	1	15	10	261	0
2.82	3	29	283	1	3	10	261	1
2.82	3	21	283	1	15	10	261	1
2.821	1	15	283	2	13	28	2292	0
2.821	1	3	283	2	14	8	437	1
2.821	3	30	283	2	25	4	225	0
2.821	3	30	283	2	25	4	225	1
2.822	1	3	283	3	14	8	209	0
2.822	1	4	283	3	18	28	1095	0
2.822	1	4	283	3	18	28	2292	1
2.822	3	17	283	3	14	6	325	0
2.822	3	17	283	3	14	6	325	1
2.823	1	9	283	4	26	8	437	0
2.823	1	9	283	4	26	8	437	1
2.823	3	24	283	4	23	4	225	0
2.823	3	24	283	4	23	4	225	1
2.824	1	1	283	5	12	28	2292	0
2.824	1	1	283	5	12	28	2292	1
2.825	1	1	283	6	12	28	1095	0
2.825	1	15	283	6	13	28	1095	0
2.825	1	15	283	6	13	28	2292	1
2.825	3	19	283	6	1	4	225	0
2.825	3	19	283	6	1	4	225	1
2.826	1	15	283	7	13	28	2292	0
2.826	1	15	283	7	13	28	2292	1
2.826	3	20	283	7	29	28	2292	0
2.826	3	20	283	7	29	28	2292	1
2.827	1	4	283	8	18	28	2292	0
2.827	1	4	283	8	18	28	2292	1
2.828	1	13	283	9	16	8	437	0
2.828	1	13	283	9	16	8	437	1
2.828	3	25	283	9	4	8	437	0
2.828	3	25	283	9	4	8	437	1
2.829	1	4	283	10	18	28	1095	0
2.829	1	2	283	10	1	8	137	0
2.829	1	2	283	10	1	8	209	1
2.829	1	10	283	10	3	8	209	1
2.829	3	28	283	10	26	10	549	0
2.829	3	28	283	10	26	10	549	1
2.83	1	10	284	1	3	8	137	0
2.83	1	13	284	1	16	8	137	0
2.83	1	7	284	1	25	8	137	0
2.83	1	13	284	1	16	8	209	1
2.83	1	7	284	1	25	8	209	1
2.831	1	11	284	2	24	12	301	0
2.831	1	9	284	2	26	8	209	0
2.831	1	11	284	2	24	12	301	1
2.831	1	9	284	2	26	8	209	1
2.831	3	26	284	2	16	8	437	0
2.831	3	26	284	2	16	8	437	1
2.832	1	14	284	3	2	6	325	0
2.832	1	14	284	3	2	6	325	1
2.833	1	11	284	4	24	12	621	0
2.833	1	11	284	4	24	12	621	1
2.833	3	23	284	4	30	28	2292	0
2.833	3	23	284	4	30	28	2292	1
2.834	1	3	284	5	14	8	437	0
2.834	1	3	284	5	14	8	437	1
2.834	3	21	284	5	15	10	549	0
2.834	3	21	284	5	15	10	549	1
2.835	3	17	284	6	14	6	325	0
2.835	3	17	284	6	14	6	325	1
2.836	1	4	284	7	18	28	1095	0
2.836	1	15	284	7	13	28	1095	0
2.836	1	15	284	7	13	28	2292	1
2.836	3	22	284	7	28	28	2292	0
2.836	3	22	284	7	28	28	2292	1
2.837	3	16	284	8	17	4	105	0
2.837	3	30	284	8	25	4	105	0
2.837	3	16	284	8	17	4	105	1
2.837	3	30	284	8	25	4	105	1
2.838	1	15	284	9	13	28	1095	0
2.838	1	13	284	9	16	8	209	0
2.838	1	15	284	9	13	28	1095	1
2.838	1	13	284	9	16	8	209	1
2.839	3	18	284	10	2	10	549	0
2.839	3	18	284	10	2	10	549	1
2.84	1	9	285	1	26	8	209	0
2.84	1	14	285	1	2	6	153	0
2.84	1	9	285	1	26	8	209	1
2.84	1	14	285	1	2	6	153	1
2.84	3	25	285	1	4	8	437	0
2.84	3	25	285	1	4	8	437	1
2.841	1	10	285	2	3	8	209	0
2.841	1	14	285	2	2	6	153	0
2.841	1	14	285	2	2	6	153	1
2.841	1	10	285	2	3	8	209	1
2.841	3	29	285	2	3	10	261	0
2.841	3	27	285	2	24	8	209	0
2.841	3	27	285	2	24	8	209	1
2.841	3	29	285	2	3	10	261	1
2.842	1	7	285	3	25	8	437	0
2.842	1	7	285	3	25	8	437	1
2.842	3	20	285	3	29	28	2292	0
2.842	3	20	285	3	29	28	2292	1
2.843	1	15	285	4	13	28	1095	0
2.843	1	1	285	4	12	28	1095	0
2.843	1	1	285	4	12	28	2292	1
2.843	3	22	285	4	28	28	2292	0
2.843	3	17	285	4	14	6	325	1
2.844	1	3	285	5	14	8	209	0
2.844	1	13	285	5	16	8	209	0
2.844	1	3	285	5	14	8	209	1
2.844	1	13	285	5	16	8	209	1
2.844	3	17	285	5	14	6	153	0
2.844	3	29	285	5	3	10	261	0
2.844	3	29	285	5	3	10	549	1
2.845	1	15	285	6	13	28	1095	0
2.845	1	11	285	6	24	12	301	0
2.845	1	15	285	6	13	28	1095	1
2.845	1	11	285	6	24	12	301	1
2.845	3	21	285	6	15	10	261	0
2.845	3	19	285	6	1	4	105	0
2.845	3	19	285	6	1	4	105	1
2.845	3	21	285	6	15	10	261	1
2.846	1	4	285	7	18	28	1095	0
2.846	1	2	285	7	1	8	209	0
2.846	1	4	285	7	18	28	1095	1
2.846	1	2	285	7	1	8	209	1
2.846	3	25	285	7	4	8	437	0
2.846	3	25	285	7	4	8	437	1
2.847	3	26	285	8	16	8	209	0
2.847	3	28	285	8	26	10	261	0
2.847	3	26	285	8	16	8	209	1
2.847	3	28	285	8	26	10	261	1
2.848	1	8	285	9	17	8	437	0
2.848	1	8	285	9	17	8	437	1
2.848	3	24	285	9	23	4	225	0
2.848	3	24	285	9	23	4	225	1
2.849	1	12	285	10	4	12	621	0
2.849	1	12	285	10	4	12	621	1
2.849	3	20	285	10	29	28	2292	0
2.849	3	16	285	10	17	4	105	1
2.849	3	17	285	10	14	6	153	1
2.85	1	1	286	1	12	28	1095	0
2.85	1	15	286	1	13	28	1095	0
2.85	1	12	286	1	4	12	621	1
2.85	3	22	286	1	28	28	2292	0
2.85	3	23	286	1	30	28	2292	1
2.851	1	12	286	2	4	12	621	0
2.851	3	17	286	2	14	6	101	0
2.851	3	16	286	2	17	4	69	0
2.851	3	23	286	2	30	28	749	0
2.852	1	15	286	3	13	28	1095	0
2.852	1	15	286	3	13	28	2292	1
2.853	1	15	286	4	13	28	749	0
2.853	1	9	286	4	26	8	137	0
2.853	1	10	286	4	3	8	137	0
2.853	1	9	286	4	26	8	209	1
2.853	1	10	286	4	3	8	209	1
2.853	3	30	286	4	25	4	105	0
2.853	3	19	286	4	1	4	105	0
2.853	3	30	286	4	25	4	105	1
2.853	3	19	286	4	1	4	105	1
2.854	1	11	286	5	24	12	621	0
2.854	1	11	286	5	24	12	621	1
2.855	1	3	286	6	14	8	437	0
2.855	1	3	286	6	14	8	437	1
2.855	3	29	286	6	3	10	549	0
2.855	3	29	286	6	3	10	549	1
2.856	3	20	286	7	29	28	2292	0
2.856	3	20	286	7	29	28	2292	1
2.857	1	1	286	8	12	28	1095	0
2.857	1	15	286	8	13	28	1095	0
2.857	1	9	286	8	26	8	437	1
2.857	3	20	286	8	29	28	2292	0
2.857	3	20	286	8	29	28	2292	1
2.858	1	9	286	9	26	8	209	0
2.858	1	15	286	9	13	28	1095	0
2.858	1	15	286	9	13	28	2292	1
2.858	3	28	286	9	26	10	549	0
2.858	3	28	286	9	26	10	549	1
2.859	1	1	286	10	12	28	2292	0
2.859	1	1	286	10	12	28	2292	1
2.86	1	15	287	1	13	28	749	0
2.86	1	1	287	1	12	28	1095	0
2.86	1	1	287	1	12	28	1095	1
2.86	1	15	287	1	13	28	1095	1
2.86	3	26	287	1	16	8	209	0
2.86	3	18	287	1	2	10	261	0
2.86	3	26	287	1	16	8	209	1
2.86	3	18	287	1	2	10	261	1
2.861	1	15	287	2	13	28	1095	0
2.861	1	4	287	2	18	28	1095	0
2.861	1	4	287	2	18	28	2292	1
2.861	3	17	287	2	14	6	153	0
2.861	3	21	287	2	15	10	261	0
2.861	3	17	287	2	14	6	153	1
2.861	3	21	287	2	15	10	261	1
2.862	1	10	287	3	3	8	209	0
2.862	1	11	287	3	24	12	301	0
2.862	1	11	287	3	24	12	301	1
2.862	1	10	287	3	3	8	209	1
2.863	1	14	287	4	2	6	325	0
2.863	1	14	287	4	2	6	325	1
2.863	3	30	287	4	25	4	225	0
2.863	3	30	287	4	25	4	225	1
2.864	1	2	287	5	1	8	437	0
2.864	1	2	287	5	1	8	437	1
2.864	3	25	287	5	4	8	437	0
2.864	3	25	287	5	4	8	437	1
2.865	1	3	287	6	14	8	209	0
2.865	1	7	287	6	25	8	209	0
2.865	1	3	287	6	14	8	209	1
2.865	1	7	287	6	25	8	209	1
2.865	3	24	287	6	23	4	225	0
2.865	3	24	287	6	23	4	225	1
2.866	3	29	287	7	3	10	549	0
2.866	3	29	287	7	3	10	549	1
2.867	1	15	287	8	13	28	749	0
2.867	1	9	287	8	26	8	137	0
2.867	1	11	287	8	24	12	201	0
2.867	1	11	287	8	24	12	301	1
2.867	1	9	287	8	26	8	209	1
2.867	3	19	287	8	1	4	225	0
2.867	3	19	287	8	1	4	225	1
2.868	1	4	287	9	18	28	1095	0
2.868	1	15	287	9	13	28	1095	0
2.868	1	15	287	9	13	28	2292	1
2.868	3	23	287	9	30	28	2292	0
2.868	3	23	287	9	30	28	2292	1
2.869	1	15	287	10	13	28	2292	0
2.869	1	15	287	10	13	28	2292	1
2.869	3	19	287	10	1	4	225	0
2.869	3	19	287	10	1	4	225	1
2.87	3	28	288	1	26	10	549	0
2.87	3	28	288	1	26	10	549	1
2.871	1	10	288	2	3	8	209	0
2.871	1	7	288	2	25	8	209	0
2.871	1	7	288	2	25	8	209	1
2.871	1	10	288	2	3	8	209	1
2.871	3	26	288	2	16	8	437	0
2.871	3	26	288	2	16	8	437	1
2.872	1	9	288	3	26	8	437	0
2.872	1	9	288	3	26	8	437	1
2.872	3	17	288	3	14	6	153	0
2.872	3	22	288	3	28	28	1095	0
2.872	3	22	288	3	28	28	1095	1
2.872	3	17	288	3	14	6	153	1
2.873	3	21	288	4	15	10	261	0
2.873	3	16	288	4	17	4	105	0
2.873	3	16	288	4	17	4	105	1
2.873	3	21	288	4	15	10	261	1
2.874	1	14	288	5	2	6	325	0
2.874	1	14	288	5	2	6	325	1
2.874	3	20	288	5	29	28	2292	0
2.874	3	20	288	5	29	28	2292	1
2.875	1	4	288	6	18	28	1095	0
2.875	1	15	288	6	13	28	1095	0
2.875	1	2	288	6	1	8	437	1
2.875	3	23	288	6	30	28	2292	0
2.875	3	30	288	6	25	4	105	1
2.875	3	25	288	6	4	8	209	1
2.876	1	2	288	7	1	8	137	0
2.876	1	3	288	7	14	8	137	0
2.876	1	11	288	7	24	12	201	0
2.876	1	3	288	7	14	8	209	1
2.876	1	11	288	7	24	12	301	1
2.876	3	30	288	7	25	4	69	0
2.876	3	25	288	7	4	8	137	0
2.876	3	27	288	7	24	8	137	0
2.876	3	27	288	7	24	8	437	1
2.877	1	4	288	8	18	28	2292	0
2.877	1	4	288	8	18	28	2292	1
2.879	1	15	288	10	13	28	2292	0
2.879	1	15	288	10	13	28	2292	1
2.88	1	15	289	1	13	28	2292	0
2.88	1	15	289	1	13	28	2292	1
2.88	3	29	289	1	3	10	261	0
2.88	3	21	289	1	15	10	261	0
2.88	3	29	289	1	3	10	261	1
2.88	3	21	289	1	15	10	261	1
2.881	1	1	289	2	12	28	2292	0
2.881	1	1	289	2	12	28	2292	1
2.881	3	20	289	2	29	28	2292	0
2.882	3	23	289	3	30	28	2292	0
2.882	3	20	289	3	29	28	2292	1
2.883	1	8	289	4	17	8	437	0
2.883	1	8	289	4	17	8	437	1
2.883	3	20	289	4	29	28	2292	0
2.884	3	26	289	5	16	8	437	0
2.884	3	26	289	5	16	8	437	1
2.885	3	18	289	6	2	10	549	0
2.885	3	18	289	6	2	10	549	1
2.886	1	14	289	7	2	6	153	0
2.886	1	12	289	7	4	12	301	0
2.886	1	12	289	7	4	12	301	1
2.886	1	14	289	7	2	6	153	1
2.886	3	18	289	7	2	10	549	0
2.886	3	18	289	7	2	10	549	1
2.887	1	12	289	8	4	12	621	0
2.887	1	12	289	8	4	12	621	1
2.887	3	17	289	8	14	6	325	0
2.887	3	17	289	8	14	6	325	1
2.888	1	1	289	9	12	28	2292	0
2.888	1	11	289	9	24	12	621	1
2.888	3	20	289	9	29	28	2292	0
2.889	1	11	289	10	24	12	301	0
2.889	1	4	289	10	18	28	1095	0
2.889	1	4	289	10	18	28	2292	1
2.889	3	23	289	10	30	28	2292	0
2.889	3	23	289	10	30	28	2292	1
2.89	1	12	290	1	4	12	301	0
2.89	1	3	290	1	14	8	209	0
2.89	1	12	290	1	4	12	301	1
2.89	1	3	290	1	14	8	209	1
2.89	3	19	290	1	1	4	105	0
2.89	3	25	290	1	4	8	209	0
2.89	3	19	290	1	1	4	105	1
2.89	3	25	290	1	4	8	209	1
2.891	3	16	290	2	17	4	105	0
2.891	3	28	290	2	26	10	261	0
2.891	3	16	290	2	17	4	105	1
2.891	3	28	290	2	26	10	261	1
2.892	1	2	290	3	1	8	437	0
2.892	1	2	290	3	1	8	437	1
2.893	1	9	290	4	26	8	437	0
2.893	1	9	290	4	26	8	437	1
2.893	3	29	290	4	3	10	549	0
2.893	3	29	290	4	3	10	549	1
2.894	1	10	290	5	3	8	437	0
2.894	1	10	290	5	3	8	437	1
2.894	3	19	290	5	1	4	225	0
2.894	3	19	290	5	1	4	225	1
2.895	1	1	290	6	12	28	2292	0
2.895	1	7	290	6	25	8	437	1
2.895	3	20	290	6	29	28	1095	0
2.895	3	24	290	6	23	4	105	0
2.895	3	24	290	6	23	4	105	1
2.895	3	20	290	6	29	28	1095	1
2.896	1	4	290	7	18	28	1095	0
2.896	1	7	290	7	25	8	137	0
2.896	1	1	290	7	12	28	2292	1
2.896	3	23	290	7	30	28	2292	0
2.896	3	30	290	7	25	4	225	1
2.897	1	1	290	8	12	28	1095	0
2.897	1	9	290	8	26	8	209	0
2.897	1	9	290	8	26	8	437	1
2.897	3	30	290	8	25	4	105	0
2.897	3	21	290	8	15	10	261	0
2.897	3	21	290	8	15	10	549	1
2.898	1	11	290	9	24	12	301	0
2.898	1	14	290	9	2	6	153	0
2.898	1	11	290	9	24	12	301	1
2.898	1	14	290	9	2	6	153	1
2.898	3	26	290	9	16	8	437	0
2.898	3	26	290	9	16	8	437	1
2.899	3	25	290	10	4	8	437	0
2.899	3	25	290	10	4	8	437	1
2.9	3	22	291	1	28	28	1095	0
2.9	3	29	291	1	3	10	261	0
2.9	3	22	291	1	28	28	1095	1
2.9	3	29	291	1	3	10	261	1
2.901	1	4	291	2	18	28	1095	0
2.901	1	10	291	2	3	8	209	0
2.901	1	4	291	2	18	28	1095	1
2.901	1	10	291	2	3	8	209	1
2.901	3	17	291	2	14	6	325	0
2.901	3	17	291	2	14	6	325	1
2.902	1	6	291	3	23	8	437	0
2.902	1	6	291	3	23	8	437	1
2.902	3	20	291	3	29	28	1095	0
2.902	3	21	291	3	15	10	261	0
2.902	3	21	291	3	15	10	549	1
2.903	1	4	291	4	18	28	1095	0
2.903	1	9	291	4	26	8	209	0
2.903	1	1	291	4	12	28	2292	1
2.903	3	28	291	4	26	10	549	0
2.903	3	28	291	4	26	10	549	1
2.904	1	1	291	5	12	28	2292	0
2.904	1	9	291	5	26	8	209	1
2.904	1	1	291	5	12	28	1095	1
2.904	3	25	291	5	4	8	437	0
2.904	3	25	291	5	4	8	437	1
2.905	1	7	291	6	25	8	209	0
2.905	1	10	291	6	3	8	209	0
2.905	1	10	291	6	3	8	209	1
2.905	1	7	291	6	25	8	209	1
2.905	3	30	291	6	25	4	225	0
2.905	3	30	291	6	25	4	225	1
2.906	1	3	291	7	14	8	209	0
2.906	1	11	291	7	24	12	301	0
2.906	1	3	291	7	14	8	209	1
2.906	1	11	291	7	24	12	301	1
2.906	3	24	291	7	23	4	225	0
2.906	3	24	291	7	23	4	225	1
2.907	1	2	291	8	1	8	437	0
2.907	1	2	291	8	1	8	437	1
2.907	3	29	291	8	3	10	261	0
2.907	3	26	291	8	16	8	209	0
2.907	3	26	291	8	16	8	209	1
2.907	3	29	291	8	3	10	261	1
2.908	1	4	291	9	18	28	1095	0
2.908	3	19	291	9	1	4	225	0
2.908	3	19	291	9	1	4	225	1
2.909	1	2	291	10	1	8	437	0
2.909	1	2	291	10	1	8	437	1
2.909	3	20	291	10	29	28	1095	0
2.909	3	20	291	10	29	28	2292	1
2.91	1	4	292	1	18	28	1095	0
2.91	1	9	292	1	26	8	209	0
2.91	1	9	292	1	26	8	209	1
2.91	1	4	292	1	18	28	1095	1
2.91	3	20	292	1	29	28	1095	0
2.91	3	19	292	1	1	4	105	0
2.91	3	19	292	1	1	4	225	1
2.911	3	27	292	2	24	8	437	0
2.911	3	27	292	2	24	8	437	1
2.912	1	11	292	3	24	12	621	0
2.912	1	11	292	3	24	12	621	1
2.912	3	27	292	3	24	8	437	0
2.912	3	27	292	3	24	8	437	1
2.913	1	1	292	4	12	28	1095	0
2.913	1	14	292	4	2	6	153	0
2.913	1	14	292	4	2	6	153	1
2.913	1	1	292	4	12	28	1095	1
2.913	3	18	292	4	2	10	549	0
2.913	3	18	292	4	2	10	549	1
