% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
1849	3	18	2	0	10	261	0	1	0	0
1849	3	23	30	0	28	1095	1	0	0	0
1850	1	13	16	0	10	261	0	1	1	0
1850	1	4	18	0	28	1095	0	1	0	0
1850	3	26	16	0	8	137	0	1	0	0
1850	3	20	29	0	28	1095	2	0	1	0
1851	1	4	18	0	28	1095	0	1	0	0
1851	1	7	25	0	8	209	0	1	1	0
1851	3	27	24	0	8	137	0	1	1	0
1851	3	22	28	0	28	749	1	0	0	0
1851	3	23	30	0	28	749	0	1	1	0
1852	1	12	4	0	12	301	0	1	1	0
1852	1	11	24	0	12	301	0	1	1	0
1852	3	29	3	0	10	261	0	1	1	0
1852	3	24	23	0	4	105	0	1	0	0
1853	3	19	1	0	4	225	0	1	1	0
1854	3	21	15	0	10	261	0	1	1	0
1854	3	28	26	0	10	261	0	1	1	0
1855	1	2	1	0	8	209	0	1	1	0
1855	1	1	12	0	28	1095	0	1	0	0
1855	2	2	1	0	8	209	0	1	1	1
1855	2	1	12	0	28	1095	0	1	0	1
1855	3	30	25	0	4	225	0	1	1	0
1856	1	15	13	0	28	1095	0	1	0	0
1856	1	13	16	0	10	261	0	1	0	0
1856	3	22	28	0	28	749	0	1	0	0
1856	3	23	30	0	28	1095	2	0	1	0
1856	4	22	28	0	28	1095	0	1	0	1
1856	4	20	29	0	28	1095	0	1	1	1
1857	1	4	18	0	28	1095	1	0	0	0
1857	1	11	24	0	12	301	0	1	0	0
1857	3	17	14	0	6	101	0	1	1	0
1857	3	20	29	0	28	749	0	1	0	0
1857	3	23	30	0	28	749	0	1	0	0
1858	1	1	12	0	28	1095	0	1	0	0
1858	1	3	14	0	8	209	0	1	1	0
1858	3	29	3	0	10	261	0	1	0	0
1858	3	22	28	0	28	749	2	0	1	0
1859	1	14	2	0	6	153	0	1	1	0
1859	1	3	14	0	8	209	0	1	0	0
1859	3	30	25	0	4	105	0	1	1	0
1859	3	28	26	0	10	261	0	1	0	0
1860	3	21	15	0	10	261	0	1	1	0
1860	3	23	30	0	28	1095	0	1	0	0
1861	1	5	15	0	4	225	0	1	1	0
1861	3	26	16	0	8	437	0	1	1	0
1862	1	1	12	0	28	1095	1	0	1	0
1862	1	15	13	0	28	1095	0	1	0	0
1862	3	27	24	0	8	437	0	1	1	0
1863	1	10	3	0	8	137	0	1	1	0
1863	1	15	13	0	28	1095	1	0	0	0
1863	2	10	3	0	8	209	0	1	0	1
1863	2	4	18	0	28	1095	0	1	0	1
1863	3	26	16	0	8	137	0	1	0	0
1863	3	24	23	0	4	69	0	1	1	0
1863	3	22	28	0	28	749	1	0	0	0
1863	4	26	16	0	8	209	0	1	0	1
1863	4	24	23	0	4	105	0	1	1	1
1864	1	8	17	0	8	209	0	1	1	0
1864	1	4	18	0	28	1095	2	0	1	0
1864	3	23	30	0	28	749	1	0	1	0
1864	4	19	1	0	4	225	0	1	1	1
1865	1	4	18	0	28	1095	0	1	0	0
1865	1	9	26	0	8	209	0	1	1	0
1866	1	12	4	0	12	301	0	1	1	0
1866	1	13	16	0	8	209	0	1	1	0
1866	3	18	2	0	10	261	0	1	1	0
1866	3	30	25	0	4	105	0	1	0	0
1867	3	20	29	0	28	2292	0	1	1	0
1868	1	6	23	0	8	437	0	1	1	0
1868	3	17	14	0	6	325	0	1	1	0
1869	1	5	15	0	4	105	0	1	1	0
1869	1	13	16	0	8	209	0	1	0	0
1869	2	5	15	0	4	105	0	1	1	1
1869	2	13	16	0	8	209	0	1	0	1
1869	3	29	3	0	10	549	0	1	1	0
1870	1	15	13	0	28	1095	2	0	1	0
1870	1	11	24	0	12	201	0	1	1	0
1870	2	4	18	0	28	1095	1	0	1	1
1870	2	11	24	0	12	201	0	1	0	1
1870	3	29	3	0	10	173	0	1	0	0
1870	3	28	26	0	10	173	0	1	1	0
1870	3	22	28	0	28	749	2	0	1	0
1871	1	12	4	0	12	201	0	1	1	0
1871	1	1	12	0	28	749	0	1	0	0
1871	1	5	15	0	4	69	0	1	1	0
1871	3	27	24	0	8	209	0	1	1	0
1871	3	23	30	0	28	1095	0	1	0	0
1872	1	3	14	0	8	209	0	1	1	0
1872	1	7	25	0	8	209	0	1	1	0
1873	1	1	12	0	28	1095	0	1	0	0
1873	1	9	26	0	8	209	0	1	1	0
1873	3	17	14	0	6	153	0	1	0	0
1873	3	26	16	0	8	209	0	1	1	0
1874	1	15	13	0	28	2292	0	1	0	0
1874	3	25	4	0	8	209	0	1	1	0
1874	3	23	30	0	28	1095	0	1	0	0
1876	1	14	2	0	6	153	0	1	1	0
1876	1	4	18	0	28	1095	0	1	1	0
1876	2	14	2	0	6	153	0	1	1	1
1876	2	4	18	0	28	1095	0	1	0	1
1877	1	2	1	0	8	209	0	1	1	0
1877	1	7	25	0	8	209	0	1	0	0
1877	3	19	1	0	4	105	0	1	1	0
1877	3	24	23	0	4	105	0	1	1	0
1877	4	19	1	0	4	105	0	1	0	1
1877	4	24	23	0	4	105	0	1	1	1
1878	1	10	3	0	8	137	0	1	1	0
1878	1	12	4	0	12	201	0	1	1	0
1878	1	1	12	0	28	749	1	0	0	0
1878	3	21	15	0	10	173	0	1	1	0
1878	3	23	30	0	28	1095	1	0	0	0
1878	4	21	15	0	10	261	0	1	1	1
1878	4	30	25	0	4	105	0	1	1	1
1879	1	10	3	0	8	209	0	1	0	0
1879	1	9	26	0	8	209	0	1	1	0
1879	3	21	15	0	10	261	0	1	0	0
1879	3	30	25	0	4	105	0	1	1	0
1880	1	13	16	0	8	209	0	1	1	0
1880	1	6	23	0	8	209	0	1	1	0
1880	3	26	16	0	8	209	0	1	1	0
1880	3	20	29	0	28	1095	0	1	0	0
1881	1	15	13	0	28	2292	1	0	1	0
1882	1	14	2	0	6	75	0	1	1	0
1882	1	13	16	0	8	101	0	1	0	0
1882	1	4	18	0	28	549	0	1	0	0
1882	1	11	24	0	12	149	0	1	1	0
1882	2	14	2	0	6	153	0	1	1	1
1882	2	11	24	0	12	301	0	1	0	1
1882	3	17	14	0	6	153	0	1	1	0
1882	3	22	28	0	28	1095	0	1	0	0
1883	3	29	3	0	10	261	0	1	1	0
1883	3	16	17	0	4	105	0	1	1	0
1883	4	29	3	0	10	261	0	1	0	1
1883	4	16	17	0	4	105	0	1	1	1
1884	1	1	12	0	28	2292	0	1	0	0
1884	3	25	4	0	8	137	0	1	1	0
1884	3	16	17	0	4	69	0	1	1	0
1884	3	28	26	0	10	173	0	1	1	0
1884	4	25	4	0	8	137	0	1	1	1
1884	4	16	17	0	4	69	0	1	1	1
1884	4	28	26	0	10	173	0	1	0	1
1885	1	1	12	0	28	749	2	0	1	0
1885	1	3	14	0	8	209	0	1	1	0
1885	3	18	2	0	10	261	0	1	1	0
1885	3	23	30	0	28	1095	2	0	1	0
1885	4	18	2	0	10	261	0	1	0	1
1885	4	23	30	0	28	1095	0	1	1	1
1886	1	15	13	0	28	1095	0	1	1	0
1886	1	9	26	0	8	209	0	1	1	0
1887	1	3	14	0	8	209	0	1	0	0
1887	1	5	15	0	4	105	0	1	1	0
1887	3	29	3	0	10	129	0	1	0	0
1887	3	26	16	0	8	101	0	1	0	0
1887	3	20	29	0	28	1095	1	0	1	0
1888	1	14	2	0	6	153	0	1	1	0
1888	1	15	13	0	28	1095	0	1	0	0
1888	3	29	3	0	10	129	0	1	0	0
1888	3	25	4	0	8	101	0	1	0	0
1888	3	16	17	0	4	51	0	1	0	0
1888	3	27	24	0	8	101	0	1	1	0
1889	2	4	18	0	28	2292	0	1	1	1
1889	1	4	18	0	28	549	1	0	0	0
1889	3	16	17	0	4	51	0	1	0	0
1889	3	28	26	0	10	129	0	1	0	0
1889	3	22	28	0	28	1095	1	0	1	0
1890	1	10	3	0	8	137	0	1	1	0
1890	1	4	18	0	28	749	0	1	0	0
1890	1	7	25	0	8	137	0	1	1	0
1890	3	19	1	0	4	69	0	1	1	0
1890	3	25	4	0	8	137	0	1	1	0
1890	3	16	17	0	4	69	0	1	0	0
1890	4	19	1	0	4	225	0	1	1	1
1891	1	1	12	0	28	2292	1	0	1	0
1891	2	12	4	0	12	301	0	1	1	1
1891	2	9	26	0	8	209	0	1	0	1
1892	1	10	3	0	8	101	0	1	0	0
1892	1	12	4	0	12	149	0	1	0	0
1892	1	13	16	0	8	101	0	1	1	0
1892	1	9	26	0	8	101	0	1	0	0
1892	2	10	3	0	8	209	0	1	0	1
1892	2	13	16	0	8	209	0	1	1	1
1892	3	19	1	0	4	105	0	1	0	0
1892	3	21	15	0	10	261	0	1	1	0
1893	1	2	1	0	8	209	0	1	1	0
1893	1	4	18	0	28	1095	0	1	0	0
1893	3	30	25	0	4	225	0	1	1	0
1894	1	13	16	0	8	209	0	1	0	0
1894	1	11	24	0	12	301	0	1	1	0
1894	3	21	15	0	10	261	0	1	0	0
1894	3	20	29	0	28	1095	0	1	0	0
1895	1	14	2	0	6	325	0	1	1	0
1895	3	26	16	0	8	437	0	1	1	0
1896	1	12	4	0	12	201	0	1	0	0
1896	1	4	18	0	28	549	2	0	0	0
1896	3	17	14	0	6	153	0	1	1	0
1896	3	24	23	0	4	105	0	1	1	0
1897	1	1	12	0	28	1095	0	1	1	0
1897	1	11	24	0	12	301	0	1	0	0
1898	1	7	25	0	8	437	0	1	1	0
1898	3	18	2	0	10	549	0	1	1	0
1899	1	8	17	0	8	437	0	1	1	0
1900	1	15	13	0	28	1095	0	1	0	0
1900	1	3	14	0	8	209	0	1	1	0
1900	3	29	3	0	10	549	0	1	1	0
1901	1	3	14	0	8	209	0	1	0	0
1901	1	9	26	0	8	209	0	1	1	0
1901	3	27	24	0	8	137	0	1	1	0
1901	3	20	29	0	28	1095	1	0	1	0
1901	4	27	24	0	8	209	0	1	0	1
1901	4	28	26	0	10	261	0	1	1	1
1902	3	28	26	0	10	261	0	1	0	0
1902	3	23	30	0	28	1095	0	1	1	0
1903	1	4	18	0	28	549	3	0	1	0
1903	1	6	23	0	8	209	0	1	1	0
1903	3	26	16	0	8	437	0	1	1	0
1904	1	5	15	0	4	225	0	1	1	0
1904	2	5	15	0	4	225	0	1	1	1
1905	1	10	3	0	8	209	0	1	1	0
1905	1	1	12	0	28	1095	0	1	0	0
1905	3	17	14	0	6	325	0	1	1	0
1906	1	2	1	0	8	437	0	1	1	0
1906	3	25	4	0	8	209	0	1	1	0
1906	3	23	30	0	28	1095	0	1	0	0
1907	1	15	13	0	28	1095	1	0	0	0
1907	1	7	25	0	8	137	0	1	1	0
1907	3	19	1	0	4	105	0	1	1	0
1907	3	27	24	0	8	209	0	1	0	0
1907	4	19	1	0	4	105	0	1	1	1
1907	4	27	24	0	8	209	0	1	0	1
1908	1	12	4	0	12	201	0	1	1	0
1908	1	13	16	0	8	137	0	1	1	0
1908	1	9	26	0	8	137	0	1	0	0
1908	2	12	4	0	12	301	0	1	1	1
1908	2	13	16	0	8	209	0	1	1	1
1908	3	19	1	0	4	105	0	1	0	0
1908	3	30	25	0	4	105	0	1	1	0
1908	4	19	1	0	4	105	0	1	0	1
1908	4	30	25	0	4	105	0	1	1	1
1909	1	10	3	0	8	209	0	1	0	0
1909	1	11	24	0	12	301	0	1	1	0
1909	3	19	1	0	4	69	0	1	0	0
1909	3	21	15	0	10	173	0	1	1	0
1909	3	24	23	0	4	69	0	1	1	0
1909	4	19	1	0	4	69	0	1	0	1
1909	4	21	15	0	10	173	0	1	1	1
1909	4	24	23	0	4	69	0	1	1	1
1911	1	5	15	0	4	69	0	1	0	0
1911	1	13	16	0	8	137	0	1	0	0
1911	1	4	18	0	28	749	0	1	1	0
1912	1	1	12	0	28	1095	1	0	0	0
1912	1	6	23	0	8	209	0	1	1	0
1912	3	26	16	0	8	437	0	1	1	0
1913	1	14	2	0	6	153	0	1	1	0
1913	1	12	4	0	12	301	0	1	1	0
1913	3	24	23	0	4	105	0	1	1	0
1913	3	30	25	0	4	105	0	1	0	0
1914	1	1	12	0	28	749	0	1	0	0
1914	1	15	13	0	28	1095	2	0	1	0
1914	3	25	4	0	8	209	0	1	1	0
1914	3	20	29	0	28	1095	0	1	0	0
1915	1	3	14	0	8	209	0	1	1	0
1915	1	11	24	0	12	301	0	1	0	0
1915	3	18	2	0	10	261	0	1	1	0
1915	3	17	14	0	6	153	0	1	1	0
1916	1	15	13	0	28	1095	0	1	1	0
1916	1	9	26	0	8	209	0	1	1	0
1916	2	15	13	0	28	1095	0	1	0	1
1916	2	9	26	0	8	209	0	1	1	1
1917	3	29	3	0	10	549	0	1	1	0
1918	1	14	2	0	6	153	0	1	1	0
1918	1	4	18	0	28	1095	0	1	0	0
1918	3	22	28	0	28	2292	0	1	0	0
1919	1	10	3	0	8	137	0	1	1	0
1919	1	1	12	0	28	1095	2	0	1	0
1919	2	10	3	0	8	209	0	1	0	1
1919	2	12	4	0	12	301	0	1	0	1
1919	3	29	3	0	10	261	0	1	0	0
1919	3	16	17	0	4	105	0	1	1	0
1919	4	29	3	0	10	261	0	1	0	1
1919	4	16	17	0	4	105	0	1	1	1
1920	1	2	1	0	8	137	0	1	1	0
1920	1	12	4	0	12	201	0	1	0	0
1920	1	7	25	0	8	137	0	1	1	0
1920	2	2	1	0	8	209	0	1	1	1
1920	2	7	25	0	8	209	0	1	1	1
1920	3	27	24	0	8	209	0	1	1	0
1920	3	28	26	0	10	261	0	1	1	0
1921	1	1	12	0	28	749	1	0	1	0
1921	1	9	26	0	8	137	0	1	1	0
1921	3	28	26	0	10	173	0	1	0	0
1921	3	20	29	0	28	1095	1	0	1	0
1921	4	28	26	0	10	261	0	1	0	1
1921	4	23	30	0	28	1095	0	1	1	1
1922	1	2	1	0	8	101	0	1	0	0
1922	1	10	3	0	8	101	0	1	0	0
1922	1	13	16	0	8	101	0	1	1	0
1922	1	9	26	0	8	101	0	1	0	0
1922	2	2	1	0	8	209	0	1	0	1
1922	2	13	16	0	8	209	0	1	1	1
1922	3	26	16	0	8	209	0	1	1	0
1922	3	23	30	0	28	1095	0	1	0	0
1923	1	13	16	0	8	209	0	1	0	0
1923	1	11	24	0	12	301	0	1	1	0
1923	3	25	4	0	8	209	0	1	1	0
1923	3	23	30	0	28	1095	0	1	0	0
1924	1	6	23	0	8	437	0	1	1	0
1925	1	14	2	0	6	153	0	1	1	0
1925	1	12	4	0	12	301	0	1	1	0
1925	4	19	1	0	4	105	0	1	1	1
1925	4	16	17	0	4	105	0	1	1	1
1925	3	22	28	0	28	2292	1	0	0	0
1926	1	1	12	0	28	1095	0	1	0	0
1926	1	11	24	0	12	301	0	1	0	0
1926	2	12	4	0	12	301	1	0	1	1
1926	2	11	24	0	12	201	0	1	0	1
1926	3	19	1	0	4	105	0	1	1	0
1926	3	16	17	0	4	105	0	1	1	0
1926	4	19	1	0	4	105	0	1	1	1
1926	4	16	17	0	4	105	0	1	0	1
1927	1	3	14	0	8	209	0	1	1	0
1927	1	7	25	0	8	209	0	1	0	0
1927	3	19	1	0	4	51	0	1	0	0
1927	3	21	15	0	10	129	0	1	1	0
1927	3	16	17	0	4	51	0	1	0	0
1927	3	30	25	0	4	51	0	1	1	0
1927	4	19	1	0	4	51	0	1	0	1
1927	4	21	15	0	10	129	0	1	1	1
1927	4	16	17	0	4	51	0	1	0	1
1927	4	30	25	0	4	51	0	1	1	1
1928	1	15	13	0	28	1095	0	1	1	0
1928	1	9	26	0	8	209	0	1	1	0
1928	3	21	15	0	10	173	0	1	0	0
1928	3	16	17	0	4	69	0	1	0	0
1928	3	30	25	0	4	69	0	1	1	0
1929	3	26	16	0	8	101	0	1	1	0
1929	3	16	17	0	4	51	0	1	0	0
1929	3	30	25	0	4	51	0	1	0	0
1929	3	20	29	0	28	549	0	1	1	0
1930	1	14	2	0	6	153	0	1	0	0
1930	1	4	18	0	28	1095	0	1	0	0
1930	3	17	14	0	6	153	0	1	1	0
1930	3	24	23	0	4	105	0	1	1	0
1931	1	10	3	0	8	209	0	1	1	0
1931	1	1	12	0	28	1095	0	1	0	0
1931	3	18	2	0	10	261	0	1	1	0
1931	3	25	4	0	8	209	0	1	1	0
1931	4	18	2	0	10	261	0	1	0	1
1931	4	25	4	0	8	209	0	1	1	1
1932	3	22	28	0	28	2292	2	0	1	0
1932	4	29	3	0	10	549	0	1	1	1
1933	1	1	12	0	28	1095	1	0	1	0
1933	3	29	3	0	10	261	0	1	0	0
1933	3	28	26	0	10	261	0	1	1	0
1934	1	8	17	0	8	437	0	1	1	0
1934	3	20	29	0	28	1095	0	1	0	0
1934	3	23	30	0	28	1095	0	1	0	0
1936	1	13	16	0	8	437	0	1	1	0
1936	3	25	4	0	8	209	0	1	0	0
1936	3	27	24	0	8	209	0	1	1	0
1937	1	4	18	0	28	1095	1	0	1	0
1937	1	11	24	0	12	301	0	1	1	0
1938	1	13	16	0	8	209	0	1	0	0
1938	1	6	23	0	8	209	0	1	1	0
1938	3	19	1	0	4	105	0	1	1	0
1938	3	17	14	0	6	153	0	1	1	0
1938	4	19	1	0	4	105	0	1	1	1
1938	4	17	14	0	6	153	0	1	1	1
1939	3	18	2	0	10	261	0	1	1	0
1939	3	24	23	0	4	105	0	1	1	0
1939	4	18	2	0	10	261	0	1	1	1
1939	4	24	23	0	4	105	0	1	0	1
1940	1	14	2	0	6	325	0	1	1	0
1940	3	18	2	0	10	261	0	1	0	0
1940	3	21	15	0	10	261	0	1	1	0
1941	1	12	4	0	12	301	0	1	1	0
1941	1	11	24	0	12	301	0	1	0	0
1941	3	30	25	0	4	105	0	1	1	0
1941	3	23	30	0	28	1095	1	0	1	0
1941	4	30	25	0	4	105	0	1	1	1
1941	4	23	30	0	28	1095	0	1	0	1
1942	1	1	12	0	28	1095	0	1	0	0
1942	1	3	14	0	8	209	0	1	1	0
1942	3	19	1	0	4	69	0	1	0	0
1942	3	20	29	0	28	749	0	1	0	0
1942	3	23	30	0	28	749	0	1	0	0
1943	1	4	18	0	28	1095	0	1	1	0
1943	1	9	26	0	8	209	0	1	1	0
1944	1	15	13	0	28	1095	0	1	1	0
1944	1	5	15	0	6	153	0	1	1	0
1945	1	4	18	0	28	1095	0	1	0	0
1945	1	7	25	0	8	209	0	1	1	0
1945	3	18	2	0	10	173	0	1	0	0
1945	3	29	3	0	10	173	0	1	1	0
1945	3	26	16	0	8	137	0	1	1	0
1946	1	2	1	0	8	209	0	1	1	0
1946	1	1	12	0	28	1095	0	1	0	0
1946	2	2	1	0	8	209	0	1	1	1
1946	2	1	12	0	28	1095	0	1	0	1
1946	3	16	17	0	4	225	0	1	1	0
1947	3	25	4	0	8	437	0	1	1	0
1949	1	10	3	0	8	137	0	1	1	0
1949	1	1	12	0	28	1095	1	0	1	0
1949	2	10	3	0	8	209	0	1	0	1
1949	2	12	4	0	12	301	0	1	1	1
1949	3	29	3	0	10	173	0	1	0	0
1949	3	28	26	0	10	173	0	1	1	0
1949	3	20	29	0	28	749	1	0	0	0
1950	3	28	26	0	10	261	0	1	0	0
1950	3	23	30	0	28	1095	0	1	1	0
1951	1	13	16	0	8	437	0	1	1	0
1951	3	17	14	0	6	153	0	1	1	0
1951	3	26	16	0	8	209	0	1	1	0
1952	1	13	16	0	8	209	0	1	0	0
1952	1	11	24	0	12	301	0	1	1	0
1953	1	6	23	0	8	437	0	1	1	0
1953	3	19	1	0	4	225	0	1	1	0
1954	1	12	4	0	12	301	0	1	0	0
1954	1	5	15	0	6	153	0	1	1	0
1954	2	12	4	0	12	301	0	1	0	1
1954	2	5	15	0	6	153	0	1	1	1
1954	3	30	25	0	4	225	0	1	1	0
1955	1	1	12	0	28	2292	0	1	0	0
1955	3	27	24	0	8	437	0	1	1	0
1956	1	14	2	0	6	153	0	1	1	0
1956	1	4	18	0	28	1095	0	1	0	0
1956	3	27	24	0	8	209	0	1	0	0
1956	3	20	29	0	28	749	2	0	1	0
1957	3	21	15	0	10	261	0	1	1	0
1957	3	24	23	0	4	105	0	1	1	0
1957	4	21	15	0	10	261	0	1	0	1
1957	4	24	23	0	4	105	0	1	1	1
1958	1	15	13	0	28	1095	0	1	1	0
1958	1	3	14	0	8	209	0	1	1	0
1959	1	9	26	0	8	437	0	1	1	0
1960	3	25	4	0	8	209	0	1	1	0
1960	3	20	29	0	28	1095	0	1	1	0
1962	1	1	12	0	28	2292	1	0	1	0
1962	2	7	25	0	8	437	0	1	1	1
1963	2	10	3	0	8	209	0	1	1	1
1963	2	1	12	0	28	1095	0	1	1	1
1963	1	10	3	0	8	101	0	1	1	0
1963	1	4	18	0	28	1095	1	0	1	0
1963	1	7	25	0	8	101	0	1	0	0
1964	1	12	4	0	12	149	0	1	1	0
1964	1	1	12	0	28	549	0	1	0	0
1964	1	7	25	0	8	101	0	1	0	0
1964	1	9	26	0	8	101	0	1	0	0
1964	3	18	2	0	10	261	0	1	1	0
1964	3	29	3	0	10	261	0	1	1	0
1965	1	10	3	0	8	137	0	1	0	0
1965	1	13	16	0	8	137	0	1	1	0
1965	1	9	26	0	8	137	0	1	0	0
1965	2	10	3	0	8	209	0	1	0	1
1965	2	13	16	0	8	209	0	1	1	1
1965	3	29	3	0	10	261	0	1	0	0
1965	3	28	26	0	10	261	0	1	1	0
1966	1	2	1	0	8	209	0	1	1	0
1966	1	11	24	0	12	301	0	1	1	0
1966	3	17	14	0	6	153	0	1	1	0
1966	3	28	26	0	10	261	0	1	0	0
1967	3	23	30	0	28	2292	0	1	1	0
1968	1	5	15	0	6	325	0	1	1	0
1968	3	22	28	0	28	2292	0	1	0	0
1969	1	8	17	0	8	209	0	1	1	0
1969	1	6	23	0	8	209	0	1	1	0
1969	3	16	17	0	4	225	0	1	1	0
1969	4	16	17	0	4	225	0	1	1	1
1970	1	14	2	0	6	153	0	1	1	0
1970	1	8	17	0	8	209	0	1	0	0
1970	3	19	1	0	4	105	0	1	1	0
1970	3	26	16	0	8	209	0	1	1	0
1970	4	19	1	0	4	105	0	1	1	1
1970	4	26	16	0	8	209	0	1	0	1
1971	1	1	12	0	28	549	1	0	0	0
1971	1	11	24	0	12	301	0	1	0	0
1971	2	1	12	0	28	1095	0	1	1	1
1971	2	11	24	0	12	301	0	1	0	1
1971	3	25	4	0	8	209	0	1	1	0
1971	3	27	24	0	8	209	0	1	1	0
1972	1	2	1	0	8	137	0	1	0	0
1972	1	1	12	0	28	749	0	1	0	0
1972	1	3	14	0	8	137	0	1	1	0
1972	2	2	1	0	8	209	0	1	0	1
1972	2	3	14	0	8	209	0	1	1	1
1972	3	27	24	0	8	209	0	1	0	0
1972	3	30	25	0	4	105	0	1	1	0
1972	4	27	24	0	8	209	0	1	0	1
1972	4	30	25	0	4	105	0	1	1	1
1973	1	4	18	0	28	1095	0	1	0	0
1973	1	9	26	0	8	209	0	1	1	0
1973	2	4	18	0	28	1095	0	1	0	1
1973	2	9	26	0	8	209	0	1	1	1
1973	3	19	1	0	4	105	0	1	0	0
1973	3	21	15	0	10	261	0	1	1	0
1974	1	15	13	0	28	2292	0	1	0	0
1974	3	26	16	0	8	209	0	1	0	0
1974	3	24	23	0	4	105	0	1	1	0
1975	1	4	18	0	28	1095	0	1	0	0
1975	1	7	25	0	8	209	0	1	1	0
1975	3	22	28	0	28	2292	1	0	0	0
1977	1	10	3	0	8	437	0	1	1	0
1978	1	1	12	0	28	549	2	0	1	0
1978	2	1	12	0	28	2292	0	1	1	1
1979	1	12	4	0	12	201	0	1	1	0
1979	1	1	12	0	28	749	0	1	0	0
1979	1	9	26	0	8	137	0	1	0	0
1979	3	20	29	0	28	2292	0	1	0	0
1980	1	13	16	0	8	137	0	1	1	0
1980	1	4	18	0	28	1095	1	0	0	0
1980	2	10	3	0	8	209	0	1	0	1
1980	2	13	16	0	8	209	0	1	1	1
1980	3	29	3	0	10	261	0	1	1	0
1980	3	17	14	0	6	153	0	1	1	0
1980	4	29	3	0	10	261	0	1	0	1
1980	4	17	14	0	6	153	0	1	1	1
1981	1	15	13	0	28	2292	1	0	1	0
1981	2	13	16	0	8	209	0	1	0	1
1981	2	11	24	0	12	301	0	1	1	1
1981	3	29	3	0	10	261	0	1	0	0
1981	3	28	26	0	10	261	0	1	1	0
1982	1	10	3	0	8	85	0	1	1	0
1982	1	12	4	0	12	125	0	1	0	0
1982	1	13	16	0	8	85	0	1	0	0
1982	1	6	23	0	8	85	0	1	1	0
1982	1	11	24	0	12	125	0	1	0	0
1982	3	22	28	0	28	2292	2	0	1	0
1982	4	28	26	0	10	261	0	1	0	1
1982	4	22	28	0	28	1095	0	1	1	1
1983	3	18	2	0	10	129	0	1	1	0
1983	3	16	17	0	4	51	0	1	1	0
1983	3	28	26	0	10	129	0	1	0	0
1983	3	22	28	0	28	549	0	1	0	0
1983	4	18	2	0	10	261	0	1	1	1
1983	4	16	17	0	4	105	0	1	1	1
1984	1	14	2	0	6	325	0	1	1	0
1984	2	14	2	0	6	325	0	1	1	1
1984	3	18	2	0	10	173	0	1	0	0
1984	3	17	14	0	6	101	0	1	0	0
1984	3	16	17	0	4	69	0	1	1	0
1985	1	4	18	0	28	1095	0	1	0	0
1985	1	11	24	0	12	301	0	1	1	0
1985	3	18	2	0	10	261	0	1	0	0
1985	3	23	30	0	28	1095	0	1	0	0
1986	1	15	13	0	28	1095	0	1	0	0
1986	1	3	14	0	8	209	0	1	1	0
1986	3	20	29	0	28	2292	1	0	1	0
1986	4	19	1	0	4	105	0	1	1	1
1986	4	26	16	0	8	209	0	1	1	1
1987	1	4	18	0	28	1095	2	0	1	0
1987	1	7	25	0	8	209	0	1	1	0
1987	3	19	1	0	4	51	0	1	1	0
1987	3	25	4	0	8	101	0	1	1	0
1987	3	26	16	0	8	101	0	1	0	0
1987	3	30	25	0	4	51	0	1	1	0
1987	4	25	4	0	8	209	0	1	1	1
1987	4	30	25	0	4	105	0	1	1	1
1988	1	3	14	0	8	209	0	1	0	0
1988	1	9	26	0	8	209	0	1	1	0
1988	3	19	1	0	4	105	0	1	1	0
1988	3	21	15	0	10	261	0	1	1	0
1989	1	10	3	0	8	437	0	1	1	0
1989	3	19	1	0	4	69	0	1	0	0
1989	3	26	16	0	8	137	0	1	0	0
1989	3	24	23	0	4	69	0	1	1	0
1989	4	19	1	0	4	69	0	1	0	1
1989	4	26	16	0	8	137	0	1	0	1
1989	4	24	23	0	4	69	0	1	1	1
1990	1	2	1	0	8	209	0	1	1	0
1990	1	14	2	0	6	153	0	1	0	0
1990	2	2	1	0	8	209	0	1	1	1
1990	2	14	2	0	6	153	0	1	0	1
1990	3	27	24	0	8	437	0	1	1	0
1991	1	14	2	0	6	101	0	1	0	0
1991	1	15	13	0	28	749	0	1	1	0
1991	1	13	16	0	8	137	0	1	1	0
1991	2	14	2	0	6	101	0	1	0	1
1991	2	15	13	0	28	749	0	1	0	1
1991	2	13	16	0	8	137	0	1	1	1
1991	3	21	15	0	10	261	0	1	0	0
1991	3	24	23	0	4	105	0	1	1	0
1992	1	4	18	0	28	1095	1	0	0	0
1992	1	11	24	0	12	301	0	1	1	0
1992	2	4	18	0	28	1095	0	1	0	1
1992	2	11	24	0	12	301	0	1	0	1
1992	3	25	4	0	8	137	0	1	1	0
1992	3	23	30	0	28	1095	1	0	0	0
1992	4	25	4	0	8	209	0	1	0	1
1992	4	30	25	0	4	105	0	1	1	1
1993	1	12	4	0	12	149	0	1	1	0
1993	1	1	12	0	28	549	0	1	0	0
1993	1	15	13	0	28	1095	1	0	1	0
1993	2	12	4	0	12	301	0	1	1	1
1993	2	1	12	0	28	1095	0	1	0	1
1993	3	30	25	0	4	105	0	1	0	0
1993	3	20	29	0	28	1095	0	1	0	0
1994	3	17	14	0	6	325	0	1	1	0
1995	1	10	3	0	8	209	0	1	1	0
1995	1	1	12	0	28	1095	0	1	0	0
1995	3	29	3	0	10	261	0	1	1	0
1995	3	28	26	0	10	261	0	1	1	0
