% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
1686	1	4	18	0	28	1095	0	1	0
1686	1	10	3	0	8	209	0	1	0
1686	2	10	3	0	8	209	0	1	1
1686	2	4	18	0	28	1095	0	1	1
1686	3	18	2	0	10	261	0	1	0
1686	3	20	29	0	28	1095	0	1	0
1686	4	18	2	0	10	261	0	1	1
1686	4	20	29	0	28	1095	0	1	1
1687	1	2	1	0	8	209	0	1	0
1687	1	3	14	0	8	209	0	1	0
1687	2	2	1	0	8	209	0	1	1
1687	2	3	14	0	8	209	0	1	1
1687	3	17	14	0	6	153	0	1	0
1687	3	27	24	0	8	209	0	1	0
1687	4	17	14	0	6	153	0	1	1
1687	4	27	24	0	8	209	0	1	1
1688	1	8	17	0	8	437	0	1	0
1688	2	8	17	0	8	437	0	1	1
1688	3	28	26	0	10	549	0	1	0
1688	4	28	26	0	10	549	0	1	1
1689	1	6	23	0	8	209	0	1	0
1689	1	7	25	0	8	209	0	1	0
1689	2	6	23	0	8	209	0	1	1
1689	2	7	25	0	8	209	0	1	1
1689	3	23	30	0	28	1095	0	1	0
1689	3	29	3	0	10	261	0	1	0
1689	4	29	3	0	10	261	0	1	1
1689	4	23	30	0	28	1095	0	1	1
1690	1	11	24	0	12	301	0	1	0
1690	1	13	16	0	10	261	0	1	0
1690	2	13	16	0	10	261	0	1	1
1690	2	11	24	0	12	301	0	1	1
1690	3	26	16	0	8	209	0	1	0
1690	3	28	26	0	10	261	0	1	0
1690	4	26	16	0	8	209	0	1	1
1690	4	28	26	0	10	261	0	1	1
1691	1	12	4	0	12	621	0	1	0
1691	2	12	4	0	12	621	0	1	1
1691	3	16	17	0	4	105	0	1	0
1691	3	18	2	0	10	261	0	1	0
1691	4	18	2	0	10	261	0	1	1
1691	4	16	17	0	4	105	0	1	1
1692	1	1	12	0	28	1095	0	1	0
1692	1	11	24	0	12	301	0	1	0
1692	2	1	12	0	28	1095	0	1	1
1692	2	11	24	0	12	301	0	1	1
1692	3	27	24	0	8	437	0	1	0
1692	4	27	24	0	8	437	0	1	1
1693	1	1	12	0	28	1095	0	1	0
1693	1	15	13	0	28	1095	0	1	0
1693	2	1	12	0	28	1095	0	1	1
1693	2	15	13	0	28	1095	0	1	1
1693	3	23	30	0	28	2292	0	1	0
1693	4	23	30	0	28	2292	0	1	1
1694	1	9	26	0	8	209	0	1	0
1694	1	14	2	0	6	153	0	1	0
1694	2	14	2	0	6	153	0	1	1
1694	2	9	26	0	8	209	0	1	1
1694	3	19	1	0	4	105	0	1	0
1694	3	30	25	0	4	105	0	1	0
1694	4	19	1	0	4	105	0	1	1
1694	4	30	25	0	4	105	0	1	1
1695	1	3	14	0	8	209	0	1	0
1695	1	14	2	0	6	153	0	1	0
1695	2	14	2	0	6	153	0	1	1
1695	2	3	14	0	8	209	0	1	1
1695	3	22	28	0	28	1095	0	1	0
1695	3	24	23	0	4	105	0	1	0
1695	4	24	23	0	4	105	0	1	1
1695	4	22	28	0	28	1095	0	1	1
1696	1	15	13	0	28	2292	0	1	0
1696	2	15	13	0	28	2292	0	1	1
1696	3	21	15	0	10	549	0	1	0
1696	4	21	15	0	10	549	0	1	1
1697	1	4	18	0	28	1095	0	1	0
1697	1	10	3	0	8	209	0	1	0
1697	2	10	3	0	8	209	0	1	1
1697	2	4	18	0	28	1095	0	1	1
1697	3	26	16	0	8	209	0	1	0
1697	3	30	25	0	4	105	0	1	0
1697	4	26	16	0	8	209	0	1	1
1697	4	30	25	0	4	105	0	1	1
1698	1	9	26	0	8	437	0	1	0
1698	2	9	26	0	8	437	0	1	1
1698	3	19	1	0	4	105	0	1	0
1698	3	20	29	0	28	1095	0	1	0
1698	4	19	1	0	4	105	0	1	1
1698	4	20	29	0	28	1095	0	1	1
1699	1	6	23	0	8	209	0	1	0
1699	1	8	17	0	8	209	0	1	0
1699	2	8	17	0	8	209	0	1	1
1699	2	6	23	0	8	209	0	1	1
1699	3	19	1	0	4	105	0	1	0
1699	3	25	4	0	8	209	0	1	0
1699	4	19	1	0	4	105	0	1	1
1699	4	25	4	0	8	209	0	1	1
1700	1	12	4	0	12	301	0	1	0
1700	1	13	16	0	10	261	0	1	0
1700	2	12	4	0	12	301	0	1	1
1700	2	13	16	0	10	261	0	1	1
1700	3	25	4	0	8	209	0	1	0
1700	3	29	3	0	10	261	0	1	0
1700	4	25	4	0	8	209	0	1	1
1700	4	29	3	0	10	261	0	1	1
1701	1	4	18	0	28	1095	0	1	0
1701	1	10	3	0	8	209	0	1	0
1701	2	10	3	0	8	209	0	1	1
1701	2	4	18	0	28	1095	0	1	1
1701	3	18	2	0	10	261	0	1	0
1701	3	20	29	0	28	1095	0	1	0
1701	4	18	2	0	10	261	0	1	1
1701	4	20	29	0	28	1095	0	1	1
1702	1	3	14	0	8	437	0	1	0
1702	2	3	14	0	8	437	0	1	1
1702	3	22	28	0	28	1095	0	0	0
1702	3	27	24	0	8	137	0	1	0
1702	4	17	14	0	6	153	0	1	1
1702	4	27	24	0	8	209	0	1	1
1703	1	5	15	0	6	153	0	1	0
1703	1	8	17	0	8	209	0	1	0
1703	2	5	15	0	6	153	0	1	1
1703	2	8	17	0	8	209	0	1	1
1703	3	17	14	0	6	153	0	1	0
1703	3	28	26	0	10	261	0	1	0
1703	4	28	26	0	10	549	0	1	1
1704	1	6	23	0	8	209	0	1	0
1704	1	11	24	0	12	301	0	1	0
1704	2	6	23	0	8	209	0	1	1
1704	2	11	24	0	12	301	0	1	1
1704	3	23	30	0	28	1095	0	1	0
1704	3	29	3	0	10	261	0	1	0
1704	4	29	3	0	10	261	0	1	1
1704	4	23	30	0	28	1095	0	1	1
1705	1	7	25	0	8	209	0	1	0
1705	1	13	16	0	10	261	0	1	0
1705	2	13	16	0	10	261	0	1	1
1705	2	7	25	0	8	209	0	1	1
1705	3	26	16	0	8	209	0	1	0
1705	3	28	26	0	10	261	0	1	0
1705	4	26	16	0	8	209	0	1	1
1705	4	28	26	0	10	261	0	1	1
1706	1	2	1	0	8	209	0	1	0
1706	1	12	4	0	12	301	0	1	0
1706	2	2	1	0	8	209	0	1	1
1706	2	12	4	0	12	301	0	1	1
1706	3	18	2	0	10	549	0	1	0
1706	4	18	2	0	10	549	0	1	1
1707	1	1	12	0	28	1095	0	1	0
1707	1	11	24	0	12	301	0	1	0
1707	2	1	12	0	28	1095	0	1	1
1707	2	11	24	0	12	301	0	1	1
1707	3	27	24	0	8	437	0	1	0
1707	4	27	24	0	8	437	0	1	1
1708	1	1	12	0	28	1095	0	1	0
1708	1	15	13	0	28	1095	0	1	0
1708	2	1	12	0	28	1095	0	1	1
1708	2	15	13	0	28	1095	0	1	1
1708	3	23	30	0	28	2292	0	1	0
1708	4	23	30	0	28	2292	0	1	1
1709	1	9	26	0	8	209	0	1	0
1709	1	14	2	0	6	153	0	1	0
1709	2	14	2	0	6	153	0	1	1
1709	2	9	26	0	8	209	0	1	1
1709	3	19	1	0	4	105	0	1	0
1709	3	30	25	0	4	105	0	1	0
1709	4	19	1	0	4	105	0	1	1
1709	4	30	25	0	4	105	0	1	1
1710	1	3	14	0	8	209	0	1	0
1710	1	14	2	0	6	153	0	1	0
1710	2	14	2	0	6	153	0	1	1
1710	2	3	14	0	8	209	0	1	1
1711	1	15	13	0	28	2292	0	1	0
1711	2	15	13	0	28	2292	0	1	1
1711	3	21	15	0	10	549	0	1	0
1711	4	21	15	0	10	549	0	1	1
1712	1	4	18	0	28	1095	0	1	0
1712	1	10	3	0	8	209	0	1	0
1712	2	10	3	0	8	209	0	1	1
1712	2	4	18	0	28	1095	0	1	1
1712	3	26	16	0	8	209	0	1	0
1712	3	30	25	0	4	105	0	1	0
1712	4	26	16	0	8	209	0	1	1
1712	4	30	25	0	4	105	0	1	1
1713	1	9	26	0	8	437	0	1	0
1713	2	9	26	0	8	437	0	1	1
1713	3	19	1	0	4	105	0	1	0
1713	3	20	29	0	28	1095	0	1	0
1713	4	19	1	0	4	105	0	1	1
1713	4	20	29	0	28	1095	0	1	1
1714	1	6	23	0	8	209	0	1	0
1714	1	8	17	0	8	209	0	1	0
1714	2	8	17	0	8	209	0	1	1
1714	2	6	23	0	8	209	0	1	1
1714	3	16	17	0	4	105	0	1	0
1714	3	25	4	0	8	209	0	1	0
1714	4	25	4	0	8	209	0	1	1
1714	4	16	17	0	4	105	0	1	1
1715	1	12	4	0	12	301	0	1	0
1715	1	13	16	0	10	261	0	1	0
1715	2	12	4	0	12	301	0	1	1
1715	2	13	16	0	10	261	0	1	1
1715	3	25	4	0	8	209	0	1	0
1715	3	29	3	0	10	261	0	1	0
1715	4	25	4	0	8	209	0	1	1
1715	4	29	3	0	10	261	0	1	1
1716	1	4	18	0	28	1095	0	1	0
1716	1	10	3	0	8	209	0	1	0
1716	2	10	3	0	8	209	0	1	1
1716	2	4	18	0	28	1095	0	1	1
1716	3	18	2	0	10	261	0	1	0
1716	3	20	29	0	28	1095	0	1	0
1716	4	18	2	0	10	261	0	1	1
1716	4	20	29	0	28	1095	0	1	1
1717	1	3	14	0	8	437	0	1	0
1717	2	3	14	0	8	437	0	1	1
1717	3	17	14	0	6	153	0	1	0
1717	3	27	24	0	8	209	0	1	0
1717	4	17	14	0	6	153	0	1	1
1717	4	27	24	0	8	209	0	1	1
1718	1	8	17	0	8	437	0	1	0
1718	2	8	17	0	8	437	0	1	1
1718	3	28	26	0	10	549	0	1	0
1718	4	28	26	0	10	549	0	1	1
1719	1	6	23	0	8	209	0	1	0
1719	1	11	24	0	12	301	0	1	0
1719	2	6	23	0	8	209	0	1	1
1719	2	11	24	0	12	301	0	1	1
1719	3	23	30	0	28	1095	0	1	0
1719	3	29	3	0	10	261	0	1	0
1719	4	29	3	0	10	261	0	1	1
1719	4	23	30	0	28	1095	0	1	1
1720	1	13	16	0	10	549	0	1	0
1720	2	13	16	0	10	549	0	1	1
1720	3	26	16	0	8	209	0	1	0
1720	3	28	26	0	10	261	0	1	0
1720	4	26	16	0	8	209	0	1	1
1720	4	28	26	0	10	261	0	1	1
1721	1	12	4	0	12	621	0	1	0
1721	2	12	4	0	12	621	0	1	1
1721	3	18	2	0	10	549	0	1	0
1721	4	18	2	0	10	549	0	1	1
1722	1	1	12	0	28	1095	0	1	0
1722	1	11	24	0	12	301	0	1	0
1722	2	1	12	0	28	1095	0	1	1
1722	2	11	24	0	12	301	0	1	1
1722	3	17	14	0	6	153	0	1	0
1722	3	27	24	0	8	209	0	1	0
1722	4	17	14	0	6	153	0	1	1
1722	4	27	24	0	8	209	0	1	1
1723	1	1	12	0	28	1095	0	1	0
1723	1	15	13	0	28	1095	0	1	0
1723	2	1	12	0	28	1095	0	1	1
1723	2	15	13	0	28	1095	0	1	1
1723	3	23	30	0	28	1095	0	1	0
1723	3	24	23	0	4	105	0	1	0
1723	4	24	23	0	4	105	0	1	1
1723	4	23	30	0	28	1095	0	1	1
1724	1	9	26	0	8	209	0	1	0
1724	1	14	2	0	6	153	0	1	0
1724	2	14	2	0	6	153	0	1	1
1724	2	9	26	0	8	209	0	1	1
1724	3	19	1	0	4	105	0	1	0
1724	3	30	25	0	4	105	0	1	0
1724	4	19	1	0	4	105	0	1	1
1724	4	30	25	0	4	105	0	1	1
1725	1	3	14	0	8	209	0	1	0
1725	1	14	2	0	6	153	0	1	0
1725	2	14	2	0	6	153	0	1	1
1725	2	3	14	0	8	209	0	1	1
1725	3	21	15	0	10	549	0	1	0
1725	4	21	15	0	10	549	0	1	1
1726	1	5	15	0	6	153	0	1	0
1726	1	15	13	0	28	1095	0	1	0
1726	2	15	13	0	28	1095	0	1	1
1726	2	5	15	0	6	153	0	1	1
1726	3	21	15	0	10	261	0	1	0
1726	3	22	28	0	28	1095	0	1	0
1726	4	21	15	0	10	261	0	1	1
1726	4	22	28	0	28	1095	0	1	1
1727	1	4	18	0	28	1095	0	1	0
1727	1	10	3	0	8	209	0	1	0
1727	2	10	3	0	8	209	0	1	1
1727	2	4	18	0	28	1095	0	1	1
1727	3	26	16	0	8	209	0	1	0
1727	3	30	25	0	4	105	0	1	0
1727	4	26	16	0	8	209	0	1	1
1727	4	30	25	0	4	105	0	1	1
1728	1	7	25	0	8	209	0	1	0
1728	1	9	26	0	8	209	0	1	0
1728	2	7	25	0	8	209	0	1	1
1728	2	9	26	0	8	209	0	1	1
1728	3	19	1	0	4	105	0	1	0
1728	3	20	29	0	28	1095	0	1	0
1728	4	19	1	0	4	105	0	1	1
1728	4	20	29	0	28	1095	0	1	1
1729	1	6	23	0	8	209	0	1	0
1729	1	8	17	0	8	209	0	1	0
1729	2	8	17	0	8	209	0	1	1
1729	2	6	23	0	8	209	0	1	1
1729	3	19	1	0	4	105	0	1	0
1729	3	25	4	0	8	209	0	1	0
1729	4	19	1	0	4	105	0	1	1
1729	4	25	4	0	8	209	0	1	1
1730	1	12	4	0	12	301	0	1	0
1730	1	13	16	0	10	261	0	1	0
1730	2	12	4	0	12	301	0	1	1
1730	2	13	16	0	10	261	0	1	1
1730	3	25	4	0	8	209	0	1	0
1730	3	29	3	0	10	261	0	1	0
1730	4	25	4	0	8	209	0	1	1
1730	4	29	3	0	10	261	0	1	1
1731	1	4	18	0	28	1095	0	1	0
1731	1	10	3	0	8	209	0	1	0
1731	2	10	3	0	8	209	0	1	1
1731	2	4	18	0	28	1095	0	1	1
1731	3	18	2	0	10	261	0	1	0
1731	3	20	29	0	28	1095	0	1	0
1731	4	18	2	0	10	261	0	1	1
1731	4	20	29	0	28	1095	0	1	1
1732	1	3	14	0	8	209	0	1	0
1732	1	8	17	0	8	209	0	1	0
1732	2	3	14	0	8	209	0	1	1
1732	2	8	17	0	8	209	0	1	1
1732	3	17	14	0	6	153	0	1	0
1732	3	27	24	0	8	209	0	1	0
1732	4	17	14	0	6	153	0	1	1
1732	4	27	24	0	8	209	0	1	1
1733	1	2	1	0	8	209	0	1	0
1733	1	5	15	0	6	153	0	1	0
1733	2	2	1	0	8	209	0	1	1
1733	2	5	15	0	6	153	0	1	1
1733	3	22	28	0	28	1095	0	0	0
1733	3	28	26	0	10	173	0	1	0
1733	4	29	3	0	10	261	0	1	1
1733	4	28	26	0	10	261	0	1	1
1734	1	6	23	0	8	209	0	1	0
1734	1	11	24	0	12	301	0	1	0
1734	2	6	23	0	8	209	0	1	1
1734	2	11	24	0	12	301	0	1	1
1734	3	23	30	0	28	1095	0	1	0
1734	3	29	3	0	10	261	0	1	0
1734	4	23	30	0	28	2292	0	1	1
1735	1	13	16	0	10	549	0	1	0
1735	2	13	16	0	10	549	0	1	1
1735	3	20	29	0	28	1095	0	0	0
1735	3	26	16	0	8	137	0	1	0
1735	4	26	16	0	8	209	0	1	1
1735	4	28	26	0	10	261	0	1	1
1736	1	12	4	0	12	621	0	1	0
1736	2	12	4	0	12	621	0	1	1
1736	3	16	17	0	4	69	0	1	0
1736	3	18	2	0	10	173	0	1	0
1736	3	28	26	0	10	173	0	1	0
1736	4	18	2	0	10	261	0	1	1
1736	4	16	17	0	4	105	0	1	1
1737	1	1	12	0	28	1095	0	1	0
1737	1	11	24	0	12	301	0	1	0
1737	2	1	12	0	28	1095	0	1	1
1737	2	11	24	0	12	301	0	1	1
1737	3	17	14	0	6	153	0	1	0
1737	3	27	24	0	8	209	0	1	0
1737	4	17	14	0	6	153	0	1	1
1737	4	27	24	0	8	209	0	1	1
1738	1	1	12	0	28	1095	0	1	0
1738	1	15	13	0	28	1095	0	1	0
1738	2	1	12	0	28	1095	0	1	1
1738	2	15	13	0	28	1095	0	1	1
1738	3	23	30	0	28	2292	0	1	0
1738	4	23	30	0	28	2292	0	1	1
1739	1	9	26	0	8	209	0	1	0
1739	1	14	2	0	6	153	0	1	0
1739	2	14	2	0	6	153	0	1	1
1739	2	9	26	0	8	209	0	1	1
1739	3	19	1	0	4	105	0	1	0
1739	3	30	25	0	4	105	0	1	0
1739	4	19	1	0	4	105	0	1	1
1739	4	30	25	0	4	105	0	1	1
1740	1	3	14	0	8	209	0	1	0
1740	1	14	2	0	6	153	0	1	0
1740	2	14	2	0	6	153	0	1	1
1740	2	3	14	0	8	209	0	1	1
1740	3	21	15	0	10	173	0	1	0
1740	3	24	23	0	4	69	0	1	0
1740	3	28	26	0	10	173	0	0	0
1740	4	21	15	0	10	261	0	1	1
1740	4	24	23	0	4	105	0	1	1
1741	1	5	15	0	6	153	0	1	0
1741	1	15	13	0	28	1095	0	1	0
1741	2	15	13	0	28	1095	0	1	1
1741	2	5	15	0	6	153	0	1	1
1741	3	21	15	0	10	173	0	1	0
1741	3	23	30	0	28	1095	0	0	0
1741	4	21	15	0	10	261	0	1	1
1741	4	30	25	0	4	105	0	1	1
1742	1	4	18	0	28	1095	0	1	0
1742	1	10	3	0	8	209	0	1	0
1742	2	10	3	0	8	209	0	1	1
1742	2	4	18	0	28	1095	0	1	1
1742	3	26	16	0	8	209	0	1	0
1742	3	30	25	0	4	105	0	1	0
1742	4	26	16	0	8	437	0	1	1
1743	1	9	26	0	8	437	0	1	0
1743	2	9	26	0	8	437	0	1	1
1743	3	19	1	0	4	105	0	1	0
1743	3	20	29	0	28	1095	0	1	0
1743	4	19	1	0	4	105	0	1	1
1743	4	20	29	0	28	1095	0	1	1
1744	1	6	23	0	8	209	0	1	0
1744	1	8	17	0	8	209	0	1	0
1744	2	8	17	0	8	209	0	1	1
1744	2	6	23	0	8	209	0	1	1
1744	3	19	1	0	4	105	0	1	0
1744	3	25	4	0	8	209	0	1	0
1744	4	19	1	0	4	105	0	1	1
1744	4	25	4	0	8	209	0	1	1
1745	1	12	4	0	12	301	0	1	0
1745	1	13	16	0	10	261	0	1	0
1745	2	12	4	0	12	301	0	1	1
1745	2	13	16	0	10	261	0	1	1
1745	3	25	4	0	8	209	0	1	0
1745	3	29	3	0	10	261	0	1	0
1745	4	25	4	0	8	209	0	1	1
1745	4	29	3	0	10	261	0	1	1
1746	1	4	18	0	28	1095	0	1	0
1746	1	10	3	0	8	209	0	1	0
1746	2	10	3	0	8	209	0	1	1
1746	2	4	18	0	28	1095	0	1	1
1746	3	18	2	0	10	261	0	1	0
1746	3	20	29	0	28	1095	0	1	0
1746	4	18	2	0	10	261	0	1	1
1746	4	20	29	0	28	1095	0	1	1
1747	1	3	14	0	8	209	0	1	0
1747	1	8	17	0	8	209	0	1	0
1747	2	3	14	0	8	209	0	1	1
1747	2	8	17	0	8	209	0	1	1
1747	3	29	3	0	10	549	0	1	0
1747	4	29	3	0	10	549	0	1	1
1748	1	2	1	0	8	209	0	1	0
1748	1	5	15	0	6	153	0	1	0
1748	2	2	1	0	8	209	0	1	1
1748	2	5	15	0	6	153	0	1	1
1748	3	23	30	0	28	1095	0	0	0
1748	3	28	26	0	10	261	0	1	0
1748	4	28	26	0	10	549	0	1	1
1749	1	6	23	0	8	209	0	1	0
1749	1	11	24	0	12	301	0	1	0
1749	2	6	23	0	8	209	0	1	1
1749	2	11	24	0	12	301	0	1	1
1749	3	23	30	0	28	1095	0	1	0
1749	3	28	26	0	10	261	0	1	0
1749	4	28	26	0	10	261	0	1	1
1749	4	23	30	0	28	1095	0	1	1
1750	1	7	25	0	8	209	0	1	0
1750	1	13	16	0	10	261	0	1	0
1750	2	13	16	0	10	261	0	1	1
1750	2	7	25	0	8	209	0	1	1
1750	3	18	2	0	10	261	0	1	0
1750	3	26	16	0	8	209	0	1	0
1750	4	18	2	0	10	261	0	1	1
1750	4	26	16	0	8	209	0	1	1
1751	1	12	4	0	12	621	0	1	0
1751	2	12	4	0	12	621	0	1	1
1751	3	17	14	0	6	325	0	1	0
1751	4	17	14	0	6	325	0	1	1
1752	1	1	12	0	28	1095	0	1	0
1752	1	11	24	0	12	301	0	1	0
1752	2	1	12	0	28	1095	0	1	1
1752	2	11	24	0	12	301	0	1	1
1752	3	27	24	0	8	437	0	1	0
1752	4	27	24	0	8	437	0	1	1
1753	1	1	12	0	28	1095	0	1	0
1753	1	15	13	0	28	1095	0	1	0
1753	2	1	12	0	28	1095	0	1	1
1753	2	15	13	0	28	1095	0	1	1
1753	3	23	30	0	28	2292	0	1	0
1753	4	23	30	0	28	2292	0	1	1
1754	1	9	26	0	8	209	0	1	0
1754	1	14	2	0	6	153	0	1	0
1754	2	14	2	0	6	153	0	1	1
1754	2	9	26	0	8	209	0	1	1
1754	3	19	1	0	4	105	0	1	0
1754	3	30	25	0	4	105	0	1	0
1754	4	19	1	0	4	105	0	1	1
1754	4	30	25	0	4	105	0	1	1
1755	1	14	2	0	6	325	0	1	0
1755	2	14	2	0	6	325	0	1	1
1755	3	21	15	0	10	549	0	1	0
1755	4	21	15	0	10	549	0	1	1
1756	1	3	14	0	8	209	0	1	0
1756	1	15	13	0	28	1095	0	1	0
1756	2	3	14	0	8	209	0	1	1
1756	2	15	13	0	28	1095	0	1	1
1756	3	23	30	0	28	1095	0	0	0
1756	3	30	25	0	4	69	0	1	0
1756	4	21	15	0	10	261	0	1	1
1756	4	30	25	0	4	105	0	1	1
1757	1	4	18	0	28	1095	0	1	0
1757	1	10	3	0	8	209	0	1	0
1757	2	10	3	0	8	209	0	1	1
1757	2	4	18	0	28	1095	0	1	1
1757	3	21	15	0	10	129	0	1	0
1757	3	22	28	0	28	549	0	1	0
1757	3	26	16	0	8	101	0	1	0
1757	3	30	25	0	4	51	0	1	0
1757	4	26	16	0	8	209	0	1	1
1757	4	22	28	0	28	1095	0	1	1
1758	1	9	26	0	8	437	0	1	0
1758	2	9	26	0	8	437	0	1	1
1758	3	19	1	0	4	69	0	1	0
1758	3	20	29	0	28	749	0	1	0
1758	3	21	15	0	10	173	0	1	0
1758	4	19	1	0	4	105	0	1	1
1758	4	20	29	0	28	1095	0	1	1
1759	1	1	12	0	28	1095	0	0	0
1759	1	8	17	0	8	137	0	1	0
1759	2	8	17	0	8	209	0	1	1
1759	2	6	23	0	8	209	0	1	1
1759	3	16	17	0	4	69	0	1	0
1759	3	19	1	0	4	69	0	1	0
1759	3	25	4	0	8	137	0	1	0
1759	4	25	4	0	8	209	0	1	1
1759	4	16	17	0	4	105	0	1	1
1760	1	6	23	0	8	209	0	1	0
1760	1	12	4	0	12	301	0	1	0
1760	2	12	4	0	12	621	0	1	1
1760	3	29	3	0	10	549	0	1	0
1760	4	29	3	0	10	549	0	1	1
1761	1	10	3	0	8	437	0	1	0
1761	2	10	3	0	8	437	0	1	1
1762	1	3	14	0	8	209	0	1	0
1762	1	13	16	0	10	261	0	1	0
1762	2	3	14	0	8	209	0	1	1
1762	2	13	16	0	10	261	0	1	1
1762	3	17	14	0	6	153	0	1	0
1762	3	20	29	0	28	1095	0	1	0
1762	4	17	14	0	6	153	0	1	1
1762	4	20	29	0	28	1095	0	1	1
1763	1	4	18	0	28	1095	0	1	0
1763	1	5	15	0	6	153	0	1	0
1763	2	4	18	0	28	1095	0	1	1
1763	2	5	15	0	6	153	0	1	1
1763	3	23	30	0	28	1095	0	0	0
1763	3	28	26	0	10	173	0	1	0
1763	4	29	3	0	10	261	0	1	1
1763	4	28	26	0	10	261	0	1	1
1764	1	6	23	0	8	437	0	1	0
1764	2	6	23	0	8	437	0	1	1
1764	3	22	28	0	28	549	0	0	0
1764	3	23	30	0	28	549	0	1	0
1764	3	28	26	0	10	129	0	1	0
1764	3	29	3	0	10	129	0	1	0
1764	4	28	26	0	10	261	0	1	1
1764	4	23	30	0	28	1095	0	1	1
1765	1	11	24	0	12	301	0	1	0
1765	1	13	16	0	10	261	0	1	0
1765	2	13	16	0	10	261	0	1	1
1765	2	11	24	0	12	301	0	1	1
1765	3	26	16	0	8	437	0	1	0
1765	4	26	16	0	8	437	0	1	1
1766	1	7	25	0	8	437	0	1	0
1766	2	7	25	0	8	437	0	1	1
1766	3	16	17	0	4	105	0	1	0
1766	3	17	14	0	6	153	0	1	0
1766	4	16	17	0	4	105	0	1	1
1766	4	17	14	0	6	153	0	1	1
1767	1	11	24	0	12	621	0	1	0
1767	2	11	24	0	12	621	0	1	1
1767	3	18	2	0	10	261	0	1	0
1767	3	27	24	0	8	209	0	1	0
1767	4	18	2	0	10	261	0	1	1
1767	4	27	24	0	8	209	0	1	1
1768	1	1	12	0	28	1095	0	1	0
1768	1	14	2	0	6	153	0	1	0
1768	2	14	2	0	6	153	0	1	1
1768	2	1	12	0	28	1095	0	1	1
1768	3	24	23	0	4	105	0	1	0
1768	3	25	4	0	8	209	0	1	0
1768	4	25	4	0	8	209	0	1	1
1768	4	24	23	0	4	105	0	1	1
1769	1	9	26	0	8	209	0	1	0
1769	1	12	4	0	12	301	0	1	0
1769	2	12	4	0	12	301	0	1	1
1769	2	9	26	0	8	209	0	1	1
1769	3	19	1	0	4	105	0	1	0
1769	3	27	24	0	8	209	0	1	0
1769	4	19	1	0	4	105	0	1	1
1769	4	27	24	0	8	209	0	1	1
1770	1	1	12	0	28	1095	0	1	0
1770	1	14	2	0	6	153	0	1	0
1770	2	14	2	0	6	153	0	1	1
1770	2	1	12	0	28	1095	0	1	1
1770	3	21	15	0	10	261	0	1	0
1770	3	23	30	0	28	1095	0	1	0
1770	4	21	15	0	10	261	0	1	1
1770	4	23	30	0	28	1095	0	1	1
1771	1	15	13	0	28	2292	0	1	0
1771	2	15	13	0	28	2292	0	1	1
1771	3	30	25	0	4	225	0	1	0
1771	4	30	25	0	4	225	0	1	1
1772	1	4	18	0	28	2292	0	1	0
1772	2	4	18	0	28	2292	0	1	1
1773	1	7	25	0	8	437	0	1	0
1773	2	7	25	0	8	437	0	1	1
1773	3	20	29	0	28	2292	0	1	0
1773	4	20	29	0	28	2292	0	1	1
1774	1	2	1	0	8	209	0	1	0
1774	1	12	4	0	12	301	0	1	0
1774	2	2	1	0	8	209	0	1	1
1774	2	12	4	0	12	301	0	1	1
1774	3	25	4	0	8	437	0	1	0
1774	4	25	4	0	8	437	0	1	1
1775	1	1	12	0	28	1095	0	0	0
1775	1	10	3	0	8	137	0	1	0
1775	2	10	3	0	8	209	0	1	1
1775	2	5	15	0	6	153	0	1	1
1775	3	21	15	0	10	261	0	1	0
1775	3	29	3	0	10	261	0	1	0
1775	4	29	3	0	10	261	0	1	1
1775	4	21	15	0	10	261	0	1	1
1776	1	3	14	0	8	209	0	1	0
1776	1	5	15	0	6	153	0	1	0
1776	2	3	14	0	8	437	0	1	1
1776	3	26	16	0	8	437	0	1	0
1776	4	26	16	0	8	437	0	1	1
1777	1	5	15	0	6	153	0	1	0
1777	1	10	3	0	8	209	0	1	0
1777	2	10	3	0	8	209	0	1	1
1777	2	5	15	0	6	153	0	1	1
1778	1	15	13	0	28	2292	0	0	0
1778	2	6	23	0	8	209	0	1	1
1778	2	9	26	0	8	209	0	1	1
1778	3	20	29	0	28	1095	0	1	0
1778	3	28	26	0	10	261	0	1	0
1778	4	28	26	0	10	261	0	1	1
1778	4	20	29	0	28	1095	0	1	1
1779	1	6	23	0	8	137	0	1	0
1779	1	9	26	0	8	137	0	1	0
1779	1	13	16	0	10	173	0	1	0
1779	2	13	16	0	10	549	0	1	1
1779	3	18	2	0	10	261	0	1	0
1779	3	23	30	0	28	1095	0	1	0
1779	4	18	2	0	10	261	0	1	1
1779	4	23	30	0	28	1095	0	1	1
1780	1	14	2	0	6	325	0	1	0
1780	2	14	2	0	6	325	0	1	1
1780	3	19	1	0	4	105	0	1	0
1780	3	26	16	0	8	209	0	1	0
1780	4	19	1	0	4	105	0	1	1
1780	4	26	16	0	8	209	0	1	1
1781	1	6	23	0	8	209	0	1	0
1781	1	11	24	0	12	301	0	1	0
1781	2	6	23	0	8	209	0	1	1
1781	2	11	24	0	12	301	0	1	1
1781	3	19	1	0	4	69	0	1	0
1781	3	27	24	0	8	137	0	1	0
1781	3	29	3	0	10	173	0	1	0
1781	4	19	1	0	4	69	0	1	1
1781	4	29	3	0	10	173	0	1	1
