% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
1.228	1	6	123	9	23	24	1620	0	0	0
1.228	1	6	123	9	23	24	1620	0	0	1
1.228	3	18	123	9	2	26	1836	0	0	0
1.228	3	18	123	9	2	26	1836	0	0	1
1.229	1	11	123	10	24	24	1620	0	0	0
1.229	1	11	123	10	24	24	1620	0	0	1
1.229	3	17	123	10	14	22	1383	0	0	0
1.229	3	17	123	10	14	22	1383	0	0	1
1.23	1	11	124	1	24	24	1620	0	0	0
1.23	1	10	124	1	3	12	597	0	0	1
1.23	3	27	124	1	24	14	775	0	0	0
1.23	3	27	124	1	24	14	775	0	0	1
1.231	1	13	124	2	16	22	1383	0	0	0
1.231	1	13	124	2	16	12	597	0	0	1
1.231	3	26	124	2	16	22	1383	0	0	0
1.231	3	19	124	2	1	14	775	0	0	1
1.232	1	10	124	3	3	12	597	0	0	0
1.232	1	1	124	3	12	12	597	0	0	1
1.232	3	23	124	3	30	12	597	0	0	0
1.232	3	23	124	3	30	12	597	0	0	1
1.233	1	10	124	4	3	20	1191	0	0	0
1.233	1	10	124	4	3	20	1191	0	0	1
1.233	3	19	124	4	1	22	1383	0	0	0
1.233	3	19	124	4	1	22	1383	0	0	1
1.234	1	3	124	5	14	24	1620	0	0	0
1.234	1	3	124	5	14	24	1620	0	0	1
1.234	3	28	124	5	26	24	1620	0	0	0
1.234	3	26	124	5	16	22	1383	0	0	1
1.235	1	13	124	6	16	12	597	0	0	0
1.235	1	11	124	6	24	14	775	0	0	1
1.235	3	16	124	6	17	8	421	0	0	0
1.235	3	29	124	6	3	14	775	0	0	1
1.236	1	1	124	7	12	12	597	0	0	0
1.236	1	13	124	7	16	12	597	0	0	1
1.236	3	19	124	7	1	14	775	0	0	0
1.236	3	27	124	7	24	14	775	0	0	1
1.237	1	5	124	8	15	10	469	0	0	0
1.237	1	1	124	8	12	12	597	0	0	1
1.237	3	27	124	8	24	14	775	0	0	0
1.237	3	28	124	8	26	12	597	0	0	1
1.238	1	1	124	9	12	12	597	0	0	0
1.238	1	5	124	9	15	10	469	0	0	1
1.238	3	22	124	9	28	6	309	0	0	0
1.238	3	16	124	9	17	8	421	0	0	1
1.239	1	15	124	10	13	12	597	0	0	0
1.239	1	15	124	10	13	12	597	0	0	1
1.239	3	17	124	10	14	12	597	0	0	0
1.239	3	29	124	10	3	14	775	0	0	1
1.24	1	15	125	1	13	12	597	0	0	0
1.24	1	15	125	1	13	12	597	0	0	1
1.24	3	29	125	1	3	14	775	0	0	0
1.24	3	23	125	1	30	12	597	0	0	1
1.241	1	15	125	2	13	12	597	0	0	0
1.241	1	15	125	2	13	12	597	0	0	1
1.241	3	23	125	2	30	12	597	0	0	0
1.241	3	28	125	2	26	12	597	0	0	1
1.242	1	6	125	3	23	12	597	0	0	0
1.242	1	9	125	3	26	14	775	0	0	1
1.242	3	16	125	3	17	8	421	0	0	0
1.242	3	17	125	3	14	12	597	0	0	1
1.243	1	8	125	4	17	14	775	0	0	0
1.243	1	8	125	4	17	26	1836	0	0	1
1.243	3	26	125	4	16	12	597	0	0	0
1.243	3	16	125	4	17	20	1191	0	0	1
1.244	1	8	125	5	17	14	775	0	0	0
1.244	1	6	125	5	23	24	1620	0	0	1
1.244	3	22	125	5	28	6	309	0	0	0
1.244	3	24	125	5	23	20	1191	0	0	1
1.245	1	5	125	6	15	22	1383	0	0	0
1.245	1	3	125	6	14	12	597	0	0	1
1.245	3	22	125	6	28	20	1191	0	0	0
1.245	3	26	125	6	16	12	597	0	0	1
1.246	1	1	125	7	12	24	1620	0	0	0
1.246	1	1	125	7	12	12	597	0	0	1
1.246	3	16	125	7	17	20	1191	0	0	0
1.246	3	29	125	7	3	14	775	0	0	1
1.247	1	8	125	8	17	14	775	0	0	0
1.247	1	9	125	8	26	14	775	0	0	1
1.247	3	28	125	8	26	12	597	0	0	0
1.247	3	23	125	8	30	12	597	0	0	1
1.248	1	4	125	9	18	12	597	0	0	0
1.248	1	4	125	9	18	12	597	0	0	1
1.248	3	20	125	9	29	14	775	0	0	0
1.248	3	20	125	9	29	14	775	0	0	1
1.249	1	4	125	10	18	12	597	0	0	0
1.249	1	4	125	10	18	12	597	0	0	1
1.249	3	20	125	10	29	14	775	0	0	0
1.249	3	20	125	10	29	14	775	0	0	1
1.25	1	4	126	1	18	12	597	0	0	0
1.25	1	8	126	1	17	26	1836	0	0	1
1.25	3	20	126	1	29	14	775	0	0	0
1.25	3	16	126	1	17	20	1191	0	0	1
1.251	1	2	126	2	1	8	421	0	0	0
1.251	1	4	126	2	18	12	597	0	0	1
1.251	3	21	126	2	15	14	775	0	0	0
1.251	3	21	126	2	15	14	775	0	0	1
1.252	1	5	126	3	15	22	1383	0	0	0
1.252	1	2	126	3	1	20	1191	0	0	1
1.252	3	22	126	3	28	20	1191	0	0	0
1.252	3	29	126	3	3	22	1383	0	0	1
1.253	1	1	126	4	12	24	1620	0	0	0
1.253	1	5	126	4	15	22	1383	0	0	1
1.253	3	16	126	4	17	20	1191	0	0	0
1.253	3	22	126	4	28	20	1191	0	0	1
1.254	1	2	126	5	1	8	421	0	0	0
1.254	1	14	126	5	2	24	1620	0	0	1
1.254	3	30	126	5	25	12	597	0	0	0
1.254	3	20	126	5	29	26	1836	0	0	1
1.255	1	14	126	6	2	12	597	0	0	0
1.255	1	2	126	6	1	20	1191	0	0	1
1.255	3	29	126	6	3	14	775	0	0	0
1.255	3	30	126	6	25	12	597	0	0	1
1.256	1	9	126	7	26	14	775	0	0	0
1.256	1	8	126	7	17	14	775	0	0	1
1.256	3	23	126	7	30	12	597	0	0	0
1.256	3	21	126	7	15	14	775	0	0	1
1.257	1	2	126	8	1	8	421	0	0	0
1.257	1	9	126	8	26	14	775	0	0	1
1.257	3	24	126	8	23	8	421	0	0	0
1.257	3	16	126	8	17	20	1191	0	0	1
1.258	1	12	126	9	4	14	775	0	0	0
1.258	1	12	126	9	4	14	775	0	0	1
1.258	3	25	126	9	4	14	775	0	0	0
1.258	3	25	126	9	4	14	775	0	0	1
1.259	1	12	126	10	4	14	775	0	0	0
1.259	1	2	126	10	1	20	1191	0	0	1
1.259	3	22	126	10	28	20	1191	0	0	0
1.259	3	29	126	10	3	22	1383	0	0	1
1.26	1	8	127	1	17	14	775	0	0	0
1.26	1	5	127	1	15	22	1383	0	0	1
1.26	3	16	127	1	17	20	1191	0	0	0
1.26	3	22	127	1	28	20	1191	0	0	1
1.261	1	12	127	2	4	14	775	0	0	0
1.261	1	12	127	2	4	14	775	0	0	1
1.261	3	27	127	2	24	14	775	0	0	0
1.261	3	27	127	2	24	14	775	0	0	1
1.262	1	14	127	3	2	12	597	0	0	0
1.262	1	2	127	3	1	20	1191	0	0	1
1.262	3	27	127	3	24	14	775	0	0	0
1.262	3	25	127	3	4	24	1620	0	0	1
1.263	1	6	127	4	23	12	597	0	0	0
1.263	1	14	127	4	2	24	1620	0	0	1
1.263	3	21	127	4	15	14	775	0	0	0
1.263	3	18	127	4	2	26	1836	0	0	1
1.264	1	11	127	5	24	14	775	0	0	0
1.264	1	11	127	5	24	14	775	0	0	1
1.264	3	17	127	5	14	12	597	0	0	0
1.264	3	28	127	5	26	12	597	0	0	1
1.265	1	11	127	6	24	14	775	0	0	0
1.265	1	11	127	6	24	14	775	0	0	1
1.265	3	30	127	6	25	12	597	0	0	0
1.265	3	17	127	6	14	12	597	0	0	1
1.266	1	13	127	7	16	12	597	0	0	0
1.266	1	2	127	7	1	20	1191	0	0	1
1.266	3	22	127	7	28	20	1191	0	0	0
1.266	3	27	127	7	24	14	775	0	0	1
1.267	1	13	127	8	16	12	597	0	0	0
1.267	1	13	127	8	16	12	597	0	0	1
1.267	3	26	127	8	16	14	775	0	0	0
1.267	3	22	127	8	28	20	1191	0	0	1
1.268	1	10	127	9	3	12	597	0	0	0
1.268	1	10	127	9	3	12	597	0	0	1
1.268	3	19	127	9	1	14	775	0	0	0
1.268	3	19	127	9	1	14	775	0	0	1
1.269	1	10	127	10	3	12	597	0	0	0
1.269	1	2	127	10	1	20	1191	0	0	1
1.269	3	26	127	10	16	14	775	0	0	0
1.269	3	25	127	10	4	24	1620	0	0	1
1.27	1	3	128	1	14	12	597	0	0	0
1.27	1	14	128	1	2	24	1620	0	0	1
1.27	3	19	128	1	1	14	775	0	0	0
1.27	3	18	128	1	2	26	1836	0	0	1
1.271	1	10	128	2	3	12	597	0	0	0
1.271	1	10	128	2	3	12	597	0	0	1
1.271	3	25	128	2	4	14	775	0	0	0
1.271	3	26	128	2	16	14	775	0	0	1
1.272	1	6	128	3	23	12	597	0	0	0
1.272	1	3	128	3	14	12	597	0	0	1
1.272	3	28	128	3	26	12	597	0	0	0
1.272	3	19	128	3	1	14	775	0	0	1
1.273	1	13	128	4	16	12	597	0	0	0
1.273	1	1	128	4	12	12	597	0	0	1
1.273	3	26	128	4	16	14	775	0	0	0
1.273	3	26	128	4	16	14	775	0	0	1
1.274	1	11	128	5	24	14	775	0	0	0
1.274	1	13	128	5	16	12	597	0	0	1
1.274	3	29	128	5	3	14	775	0	0	0
1.274	3	22	128	5	28	20	1191	0	0	1
1.275	1	9	128	6	26	14	775	0	0	0
1.275	1	10	128	6	3	12	597	0	0	1
1.275	3	23	128	6	30	12	597	0	0	0
1.275	3	23	128	6	30	12	597	0	0	1
1.276	1	2	128	7	1	8	421	0	0	0
1.276	1	8	128	7	17	14	775	0	0	1
1.276	3	18	128	7	2	12	597	0	0	0
1.276	3	30	128	7	25	12	597	0	0	1
1.277	1	3	128	8	14	12	597	0	0	0
1.277	1	11	128	8	24	14	775	0	0	1
1.277	3	24	128	8	23	8	421	0	0	0
1.277	3	21	128	8	15	14	775	0	0	1
1.278	1	12	128	9	4	14	775	0	0	0
1.278	1	12	128	9	4	14	775	0	0	1
1.278	3	27	128	9	24	14	775	0	0	0
1.278	3	19	128	9	1	14	775	0	0	1
1.279	1	10	128	10	3	12	597	0	0	0
1.279	1	3	128	10	14	12	597	0	0	1
1.279	3	19	128	10	1	14	775	0	0	0
1.279	3	26	128	10	16	14	775	0	0	1
1.28	1	7	129	1	25	8	421	0	0	0
1.28	1	9	129	1	26	14	775	0	0	1
1.28	3	21	129	1	15	14	775	0	0	0
1.28	3	28	129	1	26	12	597	0	0	1
1.281	1	15	129	2	13	12	597	0	0	0
1.281	1	15	129	2	13	12	597	0	0	1
1.281	3	30	129	2	25	12	597	0	0	0
1.281	3	27	129	2	24	14	775	0	0	1
1.282	1	15	129	3	13	12	597	0	0	0
1.282	1	15	129	3	13	12	597	0	0	1
1.282	3	25	129	3	4	14	775	0	0	0
1.282	3	23	129	3	30	12	597	0	0	1
1.283	1	15	129	4	13	12	597	0	0	0
1.283	1	15	129	4	13	12	597	0	0	1
1.283	3	28	129	4	26	12	597	0	0	0
1.283	3	30	129	4	25	12	597	0	0	1
1.284	1	14	129	5	2	24	1620	0	0	0
1.284	1	10	129	5	3	20	1191	0	0	1
1.284	3	18	129	5	2	26	1836	0	0	0
1.284	3	18	129	5	2	26	1836	0	0	1
1.285	1	2	129	6	1	20	1191	0	0	0
1.285	1	14	129	6	2	24	1620	0	0	1
1.285	3	29	129	6	3	22	1383	0	0	0
1.285	3	25	129	6	4	24	1620	0	0	1
1.286	1	8	129	7	17	14	775	0	0	0
1.286	1	6	129	7	23	12	597	0	0	1
1.286	3	26	129	7	16	14	775	0	0	0
1.286	3	16	129	7	17	8	421	0	0	1
1.287	1	5	129	8	15	10	469	0	0	0
1.287	1	7	129	8	25	20	1191	0	0	1
1.287	3	23	129	8	30	12	597	0	0	0
1.287	3	24	129	8	23	20	1191	0	0	1
1.288	1	6	129	9	23	12	597	0	0	0
1.288	1	1	129	9	12	24	1620	0	0	1
1.288	3	24	129	9	23	8	421	0	0	0
1.288	3	28	129	9	26	24	1620	0	0	1
1.289	1	13	129	10	16	12	597	0	0	0
1.289	1	13	129	10	16	12	597	0	0	1
1.289	3	27	129	10	24	14	775	0	0	0
1.289	3	21	129	10	15	14	775	0	0	1
1.29	1	11	130	1	24	14	775	0	0	0
1.29	1	8	130	1	17	14	775	0	0	1
1.29	3	17	130	1	14	10	469	0	0	0
1.29	3	19	130	1	1	14	775	0	0	1
1.291	1	14	130	2	2	24	1620	0	0	0
1.291	1	10	130	2	3	20	1191	0	0	1
1.291	3	18	130	2	2	26	1836	0	0	0
1.291	3	18	130	2	2	26	1836	0	0	1
1.292	1	1	130	3	12	12	597	0	0	0
1.292	1	11	130	3	24	14	775	0	0	1
1.292	3	19	130	3	1	14	775	0	0	0
1.292	3	26	130	3	16	14	775	0	0	1
1.293	1	5	130	4	15	22	1383	0	0	0
1.293	1	5	130	4	15	22	1383	0	0	1
1.293	3	22	130	4	28	20	1191	0	0	0
1.293	3	17	130	4	14	22	1383	0	0	1
1.294	1	3	130	5	14	24	1620	0	0	0
1.294	1	7	130	5	25	20	1191	0	0	1
1.294	3	16	130	5	17	20	1191	0	0	0
1.294	3	24	130	5	23	20	1191	0	0	1
1.295	1	9	130	6	26	14	775	0	0	0
1.295	1	1	130	6	12	24	1620	0	0	1
1.295	3	21	130	6	15	14	775	0	0	0
1.295	3	28	130	6	26	24	1620	0	0	1
1.296	1	15	130	7	13	12	597	0	0	0
1.296	1	15	130	7	13	12	597	0	0	1
1.296	3	30	130	7	25	12	597	0	0	0
1.296	3	29	130	7	3	14	775	0	0	1
1.297	1	4	130	8	18	12	597	0	0	0
1.297	1	4	130	8	18	12	597	0	0	1
1.297	3	20	130	8	29	14	775	0	0	0
1.297	3	20	130	8	29	14	775	0	0	1
1.298	1	4	130	9	18	12	597	0	0	0
1.298	1	4	130	9	18	12	597	0	0	1
1.298	3	20	130	9	29	14	775	0	0	0
1.298	3	27	130	9	24	14	775	0	0	1
1.299	1	4	130	10	18	12	597	0	0	0
1.299	1	12	130	10	4	14	775	0	0	1
1.299	3	20	130	10	29	14	775	0	0	0
1.299	3	23	130	10	30	12	597	0	0	1
1.3	1	5	131	1	15	22	1383	0	0	0
1.3	1	12	131	1	4	24	1620	0	0	1
1.3	3	22	131	1	28	20	1191	0	0	0
1.3	3	29	131	1	3	22	1383	0	0	1
1.301	1	3	131	2	14	24	1620	0	0	0
1.301	1	7	131	2	25	20	1191	0	0	1
1.301	3	16	131	2	17	20	1191	0	0	0
1.301	3	24	131	2	23	20	1191	0	0	1
1.302	1	8	131	3	17	14	775	0	0	0
1.302	1	4	131	3	18	24	1620	0	0	1
1.302	3	25	131	3	4	14	775	0	0	0
1.302	3	22	131	3	28	20	1191	0	0	1
1.303	1	12	131	4	4	14	775	0	0	0
1.303	1	3	131	4	14	12	597	0	0	1
1.303	3	28	131	4	26	12	597	0	0	0
1.303	3	30	131	4	25	12	597	0	0	1
1.304	1	10	131	5	3	12	597	0	0	0
1.304	1	9	131	5	26	14	775	0	0	1
1.304	3	26	131	5	16	14	775	0	0	0
1.304	3	16	131	5	17	8	421	0	0	1
1.305	1	7	131	6	25	8	421	0	0	0
1.305	1	6	131	6	23	12	597	0	0	1
1.305	3	23	131	6	30	12	597	0	0	0
1.305	3	21	131	6	15	14	775	0	0	1
1.306	1	6	131	7	23	12	597	0	0	0
1.306	1	13	131	7	16	12	597	0	0	1
1.306	3	24	131	7	23	8	421	0	0	0
1.306	3	19	131	7	1	14	775	0	0	1
1.307	1	13	131	8	16	12	597	0	0	0
1.307	1	12	131	8	4	24	1620	0	0	1
1.307	3	22	131	8	28	20	1191	0	0	0
1.307	3	29	131	8	3	22	1383	0	0	1
1.308	1	11	131	9	24	14	775	0	0	0
1.308	1	8	131	9	17	14	775	0	0	1
1.308	3	16	131	9	17	20	1191	0	0	0
1.308	3	26	131	9	16	14	775	0	0	1
1.309	1	1	131	10	12	12	597	0	0	0
1.309	1	11	131	10	24	14	775	0	0	1
1.309	3	27	131	10	24	14	775	0	0	0
1.309	3	20	131	10	29	14	775	0	0	1
1.31	1	9	132	1	26	14	775	0	0	0
1.31	1	2	132	1	1	20	1191	0	0	1
1.31	3	17	132	1	14	10	469	0	0	0
1.31	3	18	132	1	2	26	1836	0	0	1
1.311	1	15	132	2	13	12	597	0	0	0
1.311	1	10	132	2	3	20	1191	0	0	1
1.311	3	19	132	2	1	14	775	0	0	0
1.311	3	25	132	2	4	24	1620	0	0	1
1.312	1	4	132	3	18	12	597	0	0	0
1.312	1	15	132	3	13	12	597	0	0	1
1.312	3	21	132	3	15	14	775	0	0	0
1.312	3	27	132	3	24	14	775	0	0	1
1.313	1	8	132	4	17	14	775	0	0	0
1.313	1	3	132	4	14	12	597	0	0	1
1.313	3	30	132	4	25	12	597	0	0	0
1.313	3	23	132	4	30	12	597	0	0	1
1.314	1	12	132	5	4	14	775	0	0	0
1.314	1	9	132	5	26	14	775	0	0	1
1.314	3	22	132	5	28	20	1191	0	0	0
1.314	3	30	132	5	25	12	597	0	0	1
1.315	1	10	132	6	3	12	597	0	0	0
1.315	1	6	132	6	23	12	597	0	0	1
1.315	3	20	132	6	29	14	775	0	0	0
1.315	3	16	132	6	17	8	421	0	0	1
1.316	1	7	132	7	25	8	421	0	0	0
1.316	1	13	132	7	16	12	597	0	0	1
1.316	3	25	132	7	4	14	775	0	0	0
1.316	3	21	132	7	15	14	775	0	0	1
1.317	1	6	132	8	23	12	597	0	0	0
1.317	1	2	132	8	1	20	1191	0	0	1
1.317	3	29	132	8	3	14	775	0	0	0
1.317	3	18	132	8	2	26	1836	0	0	1
1.318	1	13	132	9	16	12	597	0	0	0
1.318	1	10	132	9	3	20	1191	0	0	1
1.318	3	28	132	9	26	12	597	0	0	0
1.318	3	25	132	9	4	24	1620	0	0	1
1.319	1	11	132	10	24	14	775	0	0	0
1.319	1	8	132	10	17	14	775	0	0	1
1.319	3	26	132	10	16	14	775	0	0	0
1.319	3	19	132	10	1	14	775	0	0	1
1.32	1	1	133	1	12	12	597	0	0	0
1.32	1	14	133	1	2	24	1620	0	0	1
1.32	3	23	133	1	30	12	597	0	0	0
1.32	3	18	133	1	2	26	1836	0	0	1
1.321	1	9	133	2	26	14	775	0	0	0
1.321	1	2	133	2	1	20	1191	0	0	1
1.321	3	24	133	2	23	8	421	0	0	0
1.321	3	29	133	2	3	22	1383	0	0	1
1.322	1	14	133	3	2	12	597	0	0	0
1.322	1	11	133	3	24	14	775	0	0	1
1.322	3	27	133	3	24	14	775	0	0	0
1.322	3	26	133	3	16	14	775	0	0	1
1.323	1	15	133	4	13	12	597	0	0	0
1.323	1	1	133	4	12	12	597	0	0	1
1.323	3	17	133	4	14	10	469	0	0	0
1.323	3	20	133	4	29	14	775	0	0	1
1.324	1	4	133	5	18	12	597	0	0	0
1.324	1	2	133	5	1	20	1191	0	0	1
1.324	3	19	133	5	1	14	775	0	0	0
1.324	3	27	133	5	24	14	775	0	0	1
1.325	1	8	133	6	17	14	775	0	0	0
1.325	1	15	133	6	13	12	597	0	0	1
1.325	3	21	133	6	15	14	775	0	0	0
1.325	3	28	133	6	26	12	597	0	0	1
1.326	1	12	133	7	4	14	775	0	0	0
1.326	1	7	133	7	25	8	421	0	0	1
1.326	3	30	133	7	25	12	597	0	0	0
1.326	3	24	133	7	23	8	421	0	0	1
1.327	1	10	133	8	3	12	597	0	0	0
1.327	1	14	133	8	2	24	1620	0	0	1
1.327	3	20	133	8	29	14	775	0	0	0
1.327	3	18	133	8	2	26	1836	0	0	1
1.328	1	2	133	9	1	8	421	0	0	0
1.328	1	2	133	9	1	20	1191	0	0	1
1.328	3	25	133	9	4	14	775	0	0	0
1.328	3	29	133	9	3	22	1383	0	0	1
1.329	1	3	133	10	14	12	597	0	0	0
1.329	1	3	133	10	14	12	597	0	0	1
1.329	3	29	133	10	3	14	775	0	0	0
1.329	3	23	133	10	30	12	597	0	0	1
1.33	1	7	134	1	25	8	421	0	0	0
1.33	1	9	134	1	26	14	775	0	0	1
1.33	3	18	134	1	2	12	597	0	0	0
1.33	3	30	134	1	25	12	597	0	0	1
1.331	1	6	134	2	23	12	597	0	0	0
1.331	1	6	134	2	23	12	597	0	0	1
1.331	3	28	134	2	26	12	597	0	0	0
1.331	3	16	134	2	17	8	421	0	0	1
1.332	1	13	134	3	16	12	597	0	0	0
1.332	1	13	134	3	16	12	597	0	0	1
1.332	3	26	134	3	16	14	775	0	0	0
1.332	3	21	134	3	15	14	775	0	0	1
1.333	1	11	134	4	24	14	775	0	0	0
1.333	1	4	134	4	18	12	597	0	0	1
1.333	3	16	134	4	17	8	421	0	0	0
1.333	3	19	134	4	1	14	775	0	0	1
1.334	1	1	134	5	12	12	597	0	0	0
1.334	1	5	134	5	15	10	469	0	0	1
1.334	3	23	134	5	30	12	597	0	0	0
1.334	3	26	134	5	16	14	775	0	0	1
1.335	1	5	134	6	15	22	1383	0	0	0
1.335	1	2	134	6	1	20	1191	0	0	1
1.335	3	22	134	6	28	20	1191	0	0	0
1.335	3	17	134	6	14	10	469	0	0	1
1.336	1	7	134	7	25	20	1191	0	0	0
1.336	1	8	134	7	17	14	775	0	0	1
1.336	3	17	134	7	14	22	1383	0	0	0
1.336	3	27	134	7	24	14	775	0	0	1
1.337	1	9	134	8	26	14	775	0	0	0
1.337	1	11	134	8	24	14	775	0	0	1
1.337	3	24	134	8	23	8	421	0	0	0
1.337	3	28	134	8	26	12	597	0	0	1
1.338	1	14	134	9	2	12	597	0	0	0
1.338	1	12	134	9	4	14	775	0	0	1
1.338	3	27	134	9	24	14	775	0	0	0
1.338	3	24	134	9	23	8	421	0	0	1
1.339	1	15	134	10	13	12	597	0	0	0
1.339	1	1	134	10	12	12	597	0	0	1
1.339	3	19	134	10	1	14	775	0	0	0
1.339	3	23	134	10	30	12	597	0	0	1
1.34	1	8	135	1	17	14	775	0	0	0
1.34	1	15	135	1	13	12	597	0	0	1
1.34	3	21	135	1	15	14	775	0	0	0
1.34	3	30	135	1	25	12	597	0	0	1
1.341	1	12	135	2	4	14	775	0	0	0
1.341	1	7	135	2	25	20	1191	0	0	1
1.341	3	30	135	2	25	12	597	0	0	0
1.341	3	22	135	2	28	20	1191	0	0	1
1.342	1	5	135	3	15	22	1383	0	0	0
1.342	1	5	135	3	15	22	1383	0	0	1
1.342	3	22	135	3	28	20	1191	0	0	0
1.342	3	17	135	3	14	22	1383	0	0	1
1.343	1	7	135	4	25	20	1191	0	0	0
1.343	1	3	135	4	14	12	597	0	0	1
1.343	3	17	135	4	14	22	1383	0	0	0
1.343	3	16	135	4	17	8	421	0	0	1
1.344	1	10	135	5	3	12	597	0	0	0
1.344	1	10	135	5	3	12	597	0	0	1
1.344	3	25	135	5	4	14	775	0	0	0
1.344	3	21	135	5	15	14	775	0	0	1
1.345	1	2	135	6	1	8	421	0	0	0
1.345	1	9	135	6	26	14	775	0	0	1
1.345	3	29	135	6	3	14	775	0	0	0
1.345	3	19	135	6	1	14	775	0	0	1
1.346	1	4	135	7	18	12	597	0	0	0
1.346	1	6	135	7	23	12	597	0	0	1
1.346	3	20	135	7	29	14	775	0	0	0
1.346	3	20	135	7	29	14	775	0	0	1
1.347	1	3	135	8	14	12	597	0	0	0
1.347	1	13	135	8	16	12	597	0	0	1
1.347	3	18	135	8	2	12	597	0	0	0
1.347	3	26	135	8	16	14	775	0	0	1
1.348	1	6	135	9	23	12	597	0	0	0
1.348	1	7	135	9	25	20	1191	0	0	1
1.348	3	28	135	9	26	12	597	0	0	0
1.348	3	22	135	9	28	20	1191	0	0	1
1.349	1	13	135	10	16	12	597	0	0	0
1.349	1	5	135	10	15	22	1383	0	0	1
1.349	3	22	135	10	28	20	1191	0	0	0
1.349	3	17	135	10	14	22	1383	0	0	1
1.35	1	7	136	1	25	20	1191	0	0	0
1.35	1	4	136	1	18	12	597	0	0	1
1.35	3	26	136	1	16	14	775	0	0	0
1.35	3	25	136	1	4	14	775	0	0	1
1.351	1	11	136	2	24	14	775	0	0	0
1.351	1	8	136	2	17	14	775	0	0	1
1.351	3	23	136	2	30	12	597	0	0	0
1.351	3	20	136	2	29	14	775	0	0	1
1.352	1	1	136	3	12	12	597	0	0	0
1.352	1	11	136	3	24	14	775	0	0	1
1.352	3	16	136	3	17	8	421	0	0	0
1.352	3	27	136	3	24	14	775	0	0	1
1.353	1	9	136	4	26	14	775	0	0	0
1.353	1	12	136	4	4	14	775	0	0	1
1.353	3	24	136	4	23	8	421	0	0	0
1.353	3	29	136	4	3	14	775	0	0	1
1.354	1	14	136	5	2	12	597	0	0	0
1.354	1	1	136	5	12	12	597	0	0	1
1.354	3	27	136	5	24	14	775	0	0	0
1.354	3	28	136	5	26	12	597	0	0	1
1.355	1	15	136	6	13	12	597	0	0	0
1.355	1	7	136	6	25	20	1191	0	0	1
1.355	3	19	136	6	1	14	775	0	0	0
1.355	3	22	136	6	28	20	1191	0	0	1
1.356	1	4	136	7	18	12	597	0	0	0
1.356	1	15	136	7	13	12	597	0	0	1
1.356	3	22	136	7	28	20	1191	0	0	0
1.356	3	24	136	7	23	8	421	0	0	1
1.357	1	8	136	8	17	14	775	0	0	0
1.357	1	3	136	8	14	12	597	0	0	1
1.357	3	21	136	8	15	14	775	0	0	0
1.357	3	23	136	8	30	12	597	0	0	1
1.358	1	12	136	9	4	14	775	0	0	0
1.358	1	10	136	9	3	12	597	0	0	1
1.358	3	30	136	9	25	12	597	0	0	0
1.358	3	30	136	9	25	12	597	0	0	1
1.359	1	10	136	10	3	12	597	0	0	0
1.359	1	9	136	10	26	14	775	0	0	1
1.359	3	20	136	10	29	14	775	0	0	0
1.359	3	16	136	10	17	8	421	0	0	1
1.36	1	2	137	1	1	8	421	0	0	0
1.36	1	6	137	1	23	12	597	0	0	1
1.36	3	25	137	1	4	14	775	0	0	0
1.36	3	21	137	1	15	14	775	0	0	1
1.361	1	3	137	2	14	12	597	0	0	0
1.361	1	13	137	2	16	12	597	0	0	1
1.361	3	29	137	2	3	14	775	0	0	0
1.361	3	19	137	2	1	14	775	0	0	1
1.362	1	6	137	3	23	12	597	0	0	0
1.362	1	4	137	3	18	12	597	0	0	1
1.362	3	18	137	3	2	12	597	0	0	0
1.362	3	22	137	3	28	20	1191	0	0	1
1.363	1	13	137	4	16	12	597	0	0	0
1.363	1	8	137	4	17	14	775	0	0	1
1.363	3	28	137	4	26	12	597	0	0	0
1.363	3	26	137	4	16	14	775	0	0	1
1.364	1	11	137	5	24	14	775	0	0	0
1.364	1	11	137	5	24	14	775	0	0	1
1.364	3	26	137	5	16	14	775	0	0	0
1.364	3	25	137	5	4	14	775	0	0	1
1.365	1	1	137	6	12	12	597	0	0	0
1.365	1	12	137	6	4	14	775	0	0	1
1.365	3	23	137	6	30	12	597	0	0	0
1.365	3	20	137	6	29	14	775	0	0	1
1.366	1	9	137	7	26	14	775	0	0	0
1.366	1	1	137	7	12	12	597	0	0	1
1.366	3	16	137	7	17	8	421	0	0	0
1.366	3	27	137	7	24	14	775	0	0	1
1.367	1	14	137	8	2	12	597	0	0	0
1.367	1	15	137	8	13	12	597	0	0	1
1.367	3	24	137	8	23	8	421	0	0	0
1.367	3	29	137	8	3	14	775	0	0	1
1.368	1	15	137	9	13	12	597	0	0	0
1.368	1	3	137	9	14	12	597	0	0	1
1.368	3	27	137	9	24	14	775	0	0	0
1.368	3	28	137	9	26	12	597	0	0	1
1.369	1	4	137	10	18	12	597	0	0	0
1.369	1	10	137	10	3	12	597	0	0	1
1.369	3	19	137	10	1	14	775	0	0	0
1.369	3	24	137	10	23	8	421	0	0	1
1.37	1	8	138	1	17	14	775	0	0	0
1.37	1	9	138	1	26	14	775	0	0	1
1.37	3	21	138	1	15	14	775	0	0	0
1.37	3	23	138	1	30	12	597	0	0	1
1.371	1	12	138	2	4	14	775	0	0	0
1.371	1	6	138	2	23	12	597	0	0	1
1.371	3	30	138	2	25	12	597	0	0	0
